Rank,Title,Score,Episodes,Airing,Link
1501,Persona 3 the Movie 1: Spring of Birth,7.55,Movie (1 eps),Nov 2013 - Nov 2013,https://myanimelist.net/anime/14407/Persona_3_the_Movie_1__Spring_of_Birth
1502,Planetarian: Chiisana Hoshi no Yume,7.55,ONA (5 eps),Jul 2016 - Aug 2016,https://myanimelist.net/anime/33091/Planetarian__Chiisana_Hoshi_no_Yume
1503,Pretty Rhythm: Rainbow Live,7.55,TV (51 eps),Apr 2013 - Mar 2014,https://myanimelist.net/anime/17249/Pretty_Rhythm__Rainbow_Live
1504,Re:Creators,7.55,TV (22 eps),Apr 2017 - Sep 2017,https://myanimelist.net/anime/34561/Re_Creators
1505,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,7.55,Movie (1 eps),Dec 1997 - Dec 1997,https://myanimelist.net/anime/46/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Ishinshishi_e_no_Chinkonka
1506,Shin Tennis no Ouji-sama,7.55,TV (13 eps),Jan 2012 - Mar 2012,https://myanimelist.net/anime/11371/Shin_Tennis_no_Ouji-sama
1507,Shoubushi Densetsu Tetsuya,7.55,TV (20 eps),Oct 2000 - Mar 2001,https://myanimelist.net/anime/3369/Shoubushi_Densetsu_Tetsuya
1508,Shoukoku no Altair,7.55,TV (24 eps),Jul 2017 - Dec 2017,https://myanimelist.net/anime/34547/Shoukoku_no_Altair
1509,To LOVE-Ru Darkness OVA,7.55,OVA (6 eps),Aug 2012 - Apr 2015,https://myanimelist.net/anime/13851/To_LOVE-Ru_Darkness_OVA
1510,Toaru Majutsu no Index II,7.55,TV (24 eps),Oct 2010 - Apr 2011,https://myanimelist.net/anime/8937/Toaru_Majutsu_no_Index_II
1511,Tonari no Seki-kun,7.55,TV (21 eps),Jan 2014 - May 2014,https://myanimelist.net/anime/18139/Tonari_no_Seki-kun
1512,Uchuu Patrol Luluco,7.55,TV (13 eps),Apr 2016 - Jun 2016,https://myanimelist.net/anime/32681/Uchuu_Patrol_Luluco
1513,Voy@ger,7.55,ONA (1 eps),Aug 2021 - Aug 2021,https://myanimelist.net/anime/49661/Voyger
1514,Yondemasu yo, Azazel-san. Z,7.55,TV (13 eps),Apr 2013 - Jun 2013,https://myanimelist.net/anime/16241/Yondemasu_yo_Azazel-san_Z
1515,Yuru Camp△ Specials,7.55,Special (3 eps),Mar 2018 - Jul 2018,https://myanimelist.net/anime/37341/Yuru_Camp△_Specials
1516,Aa! Megami-sama! Movie,7.55,Movie (1 eps),Oct 2000 - Oct 2000,https://myanimelist.net/anime/304/Aa_Megami-sama_Movie
1517,Aa! Megami-sama!: Sorezore no Tsubasa,7.55,TV (22 eps),Apr 2006 - Sep 2006,https://myanimelist.net/anime/880/Aa_Megami-sama__Sorezore_no_Tsubasa
1518,Bakuten!!,7.55,TV (12 eps),Apr 2021 - Jun 2021,https://myanimelist.net/anime/43756/Bakuten
1519,Basilisk: Kouga Ninpou Chou,7.55,TV (24 eps),Apr 2005 - Sep 2005,https://myanimelist.net/anime/67/Basilisk__Kouga_Ninpou_Chou
1520,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,7.55,Movie (1 eps),Dec 1995 - Dec 1995,https://myanimelist.net/anime/1240/Bishoujo_Senshi_Sailor_Moon_SuperS__Sailor_9_Senshi_Shuuketsu_Black_Dream_Hole_no_Kiseki
1521,Chuunibyou demo Koi ga Shitai! Ren,7.55,TV (12 eps),Jan 2014 - Mar 2014,https://myanimelist.net/anime/18671/Chuunibyou_demo_Koi_ga_Shitai_Ren
1522,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,7.55,Special (1 eps),Mar 2008 - Mar 2008,https://myanimelist.net/anime/4182/Darker_than_Black__Kuro_no_Keiyakusha_-_Sakura_no_Hana_no_Mankai_no_Shita
1523,Doraemon Movie 07: Nobita to Tetsujin Heidan,7.55,Movie (1 eps),Mar 1986 - Mar 1986,https://myanimelist.net/anime/2665/Doraemon_Movie_07__Nobita_to_Tetsujin_Heidan
1524,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,7.55,Special (1 eps),Oct 1990 - Oct 1990,https://myanimelist.net/anime/986/Dragon_Ball_Z_Special_1__Tatta_Hitori_no_Saishuu_Kessen
1525,Ginga Tetsudou 999 (Movie),7.55,Movie (1 eps),Aug 1979 - Aug 1979,https://myanimelist.net/anime/1301/Ginga_Tetsudou_999_Movie
1526,Hakumei no Tsubasa,7.55,ONA (7 eps),Jan 2020 - Aug 2020,https://myanimelist.net/anime/40861/Hakumei_no_Tsubasa
1527,Heya Camp△: Sauna to Gohan to Sanrin Bike,7.55,Special (1 eps),May 2020 - May 2020,https://myanimelist.net/anime/41061/Heya_Camp△__Sauna_to_Gohan_to_Sanrin_Bike
1528,Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,7.55,Movie (1 eps),Apr 2016 - Apr 2016,https://myanimelist.net/anime/31989/Hibike_Euphonium_Movie_1__Kitauji_Koukou_Suisougaku-bu_e_Youkoso
1529,Hokuto no Ken 2,7.55,TV (43 eps),Mar 1987 - Feb 1988,https://myanimelist.net/anime/1356/Hokuto_no_Ken_2
1530,Hungry Heart: Wild Striker,7.55,TV (52 eps),Sep 2002 - Sep 2003,https://myanimelist.net/anime/17/Hungry_Heart__Wild_Striker
1531,Inu x Boku SS Special,7.55,Special (1 eps),Sep 2012 - Sep 2012,https://myanimelist.net/anime/13403/Inu_x_Boku_SS_Special
1532,InuYasha Movie 4: Guren no Houraijima,7.55,Movie (1 eps),Dec 2004 - Dec 2004,https://myanimelist.net/anime/449/InuYasha_Movie_4__Guren_no_Houraijima
1533,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,7.55,TV (12 eps),Jan 2020 - Mar 2020,https://myanimelist.net/anime/38790/Itai_no_wa_Iya_nano_de_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu
1534,Jigoku Sensei Nube,7.55,TV (49 eps),Apr 1996 - Jun 1997,https://myanimelist.net/anime/2012/Jigoku_Sensei_Nube
1535,Kaitou Saint Tail,7.55,TV (43 eps),Oct 1995 - Sep 1996,https://myanimelist.net/anime/1567/Kaitou_Saint_Tail
1536,Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!,7.55,ONA (1 eps),Mar 2010 - Mar 2010,https://myanimelist.net/anime/8532/Katekyo_Hitman_Reborn_Vongola_Family_Soutoujou_Vongola_Shiki_Shuugakuryokou_Kuru
1537,Kidou Keisatsu Patlabor the Movie,7.55,Movie (1 eps),Jul 1989 - Jul 1989,https://myanimelist.net/anime/1095/Kidou_Keisatsu_Patlabor_the_Movie
1538,Kuroko no Basket: Baka ja Katenai no yo!,7.55,OVA (1 eps),Dec 2013 - Dec 2013,https://myanimelist.net/anime/19669/Kuroko_no_Basket__Baka_ja_Katenai_no_yo
1539,Afro Samurai Movie,7.54,Movie (1 eps),Oct 2007 - Oct 2007,https://myanimelist.net/anime/13709/Afro_Samurai_Movie
1540,Baka to Test to Shoukanjuu,7.54,TV (13 eps),Jan 2010 - Apr 2010,https://myanimelist.net/anime/6347/Baka_to_Test_to_Shoukanjuu
1541,Candy Candy,7.54,TV (115 eps),Oct 1976 - Feb 1979,https://myanimelist.net/anime/2800/Candy_Candy
1542,Durarara!!x2 Ten: Onoroke Chakapoko,7.54,Special (1 eps),Jan 2016 - Jan 2016,https://myanimelist.net/anime/31552/Durararax2_Ten__Onoroke_Chakapoko
1543,Fanren Xiu Xian Chuan: Fanren Feng Qi Tian Nan,7.54,ONA (8 eps),Jul 2020 - Nov 2020,https://myanimelist.net/anime/41219/Fanren_Xiu_Xian_Chuan__Fanren_Feng_Qi_Tian_Nan
1544,Fugou Keiji: Balance:Unlimited,7.54,TV (11 eps),Apr 2020 - Sep 2020,https://myanimelist.net/anime/41120/Fugou_Keiji__Balance_Unlimited
1545,Giant Killing,7.54,TV (26 eps),Apr 2010 - Sep 2010,https://myanimelist.net/anime/7661/Giant_Killing
1546,Haikyuu!! Tokushuu! Haru-kou Volley ni Kaketa Seishun,7.54,OVA (1 eps),Aug 2017 - Aug 2017,https://myanimelist.net/anime/35321/Haikyuu_Tokushuu_Haru-kou_Volley_ni_Kaketa_Seishun
1547,Hello! Lady Lynn,7.54,TV (36 eps),May 1988 - Jan 1989,https://myanimelist.net/anime/2405/Hello_Lady_Lynn
1548,Ike! Ina-chuu Takkyuubu,7.54,TV (26 eps),Apr 1995 - Sep 1995,https://myanimelist.net/anime/914/Ike_Ina-chuu_Takkyuubu
1549,Isshuukan Friends.,7.54,TV (12 eps),Apr 2014 - Jun 2014,https://myanimelist.net/anime/21327/Isshuukan_Friends
1550,Kidou Keisatsu Patlabor: New OVA,7.54,OVA (16 eps),Nov 1990 - Apr 1992,https://myanimelist.net/anime/1289/Kidou_Keisatsu_Patlabor__New_OVA
1551,Kimagure Orange☆Road,7.54,TV (48 eps),Apr 1987 - Mar 1988,https://myanimelist.net/anime/1087/Kimagure_Orange☆Road
1552,Konjiki no Gash Bell!!,7.54,TV (150 eps),Apr 2003 - Mar 2006,https://myanimelist.net/anime/250/Konjiki_no_Gash_Bell
1553,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,7.54,Movie (1 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/33519/Koutetsujou_no_Kabaneri_Movie_1__Tsudou_Hikari
1554,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,7.54,Movie (1 eps),Jan 2017 - Jan 2017,https://myanimelist.net/anime/33520/Koutetsujou_no_Kabaneri_Movie_2__Moeru_Inochi
1555,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note Special,7.54,Special (1 eps),Dec 2021 - Dec 2021,https://myanimelist.net/anime/49361/Lord_El-Melloi_II_Sei_no_Jikenbo__Rail_Zeppelin_Grace_Note_Special
1556,Mashiro no Oto,7.54,TV (12 eps),Apr 2021 - Jun 2021,https://myanimelist.net/anime/42590/Mashiro_no_Oto
1557,Mekakucity Records,7.54,Music (3 eps),May 2013 - May 2013,https://myanimelist.net/anime/36494/Mekakucity_Records
1558,MILGЯAM,7.54,Music (? eps),May 2020 -,https://myanimelist.net/anime/47794/MILGЯAM
1559,Naruto: Shippuuden - Sunny Side Battle,7.54,Special (1 eps),Oct 2013 - Oct 2013,https://myanimelist.net/anime/19511/Naruto__Shippuuden_-_Sunny_Side_Battle
1560,Over Drive,7.54,TV (26 eps),Apr 2007 - Sep 2007,https://myanimelist.net/anime/2112/Over_Drive
1561,So Ra No Wo To,7.54,TV (12 eps),Jan 2010 - Mar 2010,https://myanimelist.net/anime/6802/So_Ra_No_Wo_To
1562,So Ra No Wo To Specials,7.54,Special (2 eps),Jun 2010 - Sep 2010,https://myanimelist.net/anime/8197/So_Ra_No_Wo_To_Specials
1563,Taiho Shichau zo (TV),7.54,TV (47 eps),Oct 1996 - Sep 1997,https://myanimelist.net/anime/1372/Taiho_Shichau_zo_TV
1564,Tiger & Bunny 2,7.54,ONA (13 eps),Apr 2022 - Apr 2022,https://myanimelist.net/anime/41595/Tiger___Bunny_2
1565,To LOVE-Ru Darkness 2nd OVA,7.54,OVA (3 eps),Jan 2016 - Dec 2016,https://myanimelist.net/anime/31380/To_LOVE-Ru_Darkness_2nd_OVA
1566,Tokyo Autumn Session,7.54,Music (1 eps),Jan 2020 - Jan 2020,https://myanimelist.net/anime/41132/Tokyo_Autumn_Session
1567,Towa no Quon 4: Guren no Shoushin,7.54,Movie (1 eps),Sep 2011 - Sep 2011,https://myanimelist.net/anime/10715/Towa_no_Quon_4__Guren_no_Shoushin
1568,Yuru Camp△ Movie,7.54,Movie (1 eps),Jul 2022 - Jul 2022,https://myanimelist.net/anime/38475/Yuru_Camp△_Movie
1569,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,7.54,Movie (1 eps),Mar 2017 - Mar 2017,https://myanimelist.net/anime/34374/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou_1_-_Tomodachi
1570,Metropolis,7.53,Movie (1 eps),May 2001 - May 2001,https://myanimelist.net/anime/522/Metropolis
1571,Ojiisan no Lamp,7.53,Movie (1 eps),Mar 2011 - Mar 2011,https://myanimelist.net/anime/10500/Ojiisan_no_Lamp
1572,Princess Principal: Crown Handler Movie 1,7.53,Movie (1 eps),Feb 2021 - Feb 2021,https://myanimelist.net/anime/37807/Princess_Principal__Crown_Handler_Movie_1
1573,R.O.D: The TV,7.53,TV (26 eps),Sep 2003 - Mar 2004,https://myanimelist.net/anime/209/ROD__The_TV
1574,Saki Achiga-hen: Episode of Side-A Specials,7.53,Special (4 eps),Feb 2013 - Aug 2013,https://myanimelist.net/anime/15989/Saki_Achiga-hen__Episode_of_Side-A_Specials
1575,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,7.53,Movie (1 eps),Aug 1994 - Aug 1994,https://myanimelist.net/anime/1861/Slam_Dunk__Zenkoku_Seiha_Da_-_Sakuragi_Hanamichi
1576,The Big O,7.53,TV (26 eps),Oct 1999 - Mar 2003,https://myanimelist.net/anime/567/The_Big_O
1577,Totsukuni no Shoujo,7.53,OVA (1 eps),Sep 2019 - Sep 2019,https://myanimelist.net/anime/39495/Totsukuni_no_Shoujo
1578,UFO Robo Grendizer,7.53,TV (74 eps),Oct 1975 - Feb 1977,https://myanimelist.net/anime/1985/UFO_Robo_Grendizer
1579,Amaama to Inazuma,7.53,TV (12 eps),Jul 2016 - Sep 2016,https://myanimelist.net/anime/32828/Amaama_to_Inazuma
1580,Asobi Asobase: Cosplay Taikai/Otona no Watashi e,7.53,OVA (1 eps),Dec 2018 - Dec 2018,https://myanimelist.net/anime/37996/Asobi_Asobase__Cosplay_Taikai_Otona_no_Watashi_e
1581,Baki: Dai Raitaisai-hen,7.53,ONA (13 eps),Jun 2020 - Jun 2020,https://myanimelist.net/anime/39555/Baki__Dai_Raitaisai-hen
1582,BanG Dream! Morfonication,7.53,Special (2 eps),Jul 2022 - Jul 2022,https://myanimelist.net/anime/51989/BanG_Dream_Morfonication
1583,Densetsu no Yuusha no Densetsu,7.53,TV (24 eps),Jul 2010 - Dec 2010,https://myanimelist.net/anime/8086/Densetsu_no_Yuusha_no_Densetsu
1584,Doupo Cangqiong 2nd Season Specials,7.53,ONA (3 eps),Apr 2019 - Apr 2019,https://myanimelist.net/anime/39178/Doupo_Cangqiong_2nd_Season_Specials
1585,Drifters (OVA),7.53,OVA (2 eps),Dec 2017 - Dec 2017,https://myanimelist.net/anime/36480/Drifters_OVA
1586,Fairy Tail Movie 2: Dragon Cry,7.53,Movie (1 eps),May 2017 - May 2017,https://myanimelist.net/anime/30778/Fairy_Tail_Movie_2__Dragon_Cry
1587,Fushigi no Umi no Nadia,7.53,TV (39 eps),Apr 1990 - Apr 1991,https://myanimelist.net/anime/1251/Fushigi_no_Umi_no_Nadia
1588,Golgo 13 (TV),7.53,TV (50 eps),Apr 2008 - Mar 2009,https://myanimelist.net/anime/4039/Golgo_13_TV
1589,Hataraku Saibou Black,7.53,TV (13 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/41694/Hataraku_Saibou_Black
1590,Hayate no Gotoku!,7.53,TV (52 eps),Apr 2007 - Mar 2008,https://myanimelist.net/anime/2026/Hayate_no_Gotoku
1591,Heroic Age,7.53,TV (26 eps),Apr 2007 - Oct 2007,https://myanimelist.net/anime/2002/Heroic_Age
1592,Hidamari Sketch Specials,7.53,Special (2 eps),Oct 2007 - Oct 2007,https://myanimelist.net/anime/3165/Hidamari_Sketch_Specials
1593,Hoshi wo Ou Kodomo,7.53,Movie (1 eps),May 2011 - May 2011,https://myanimelist.net/anime/9760/Hoshi_wo_Ou_Kodomo
1594,Huyao Xiao Hongniang: Wangquan Fugui,7.53,ONA (14 eps),Jan 2016 - Apr 2016,https://myanimelist.net/anime/33209/Huyao_Xiao_Hongniang__Wangquan_Fugui
1595,Junjou Romantica,7.53,TV (12 eps),Apr 2008 - Jun 2008,https://myanimelist.net/anime/3092/Junjou_Romantica
1596,Kemono Friends,7.53,TV (12 eps),Jan 2017 - Mar 2017,https://myanimelist.net/anime/33089/Kemono_Friends
1597,Kindaichi Shounen no Jikenbo Returns,7.53,TV (25 eps),Apr 2014 - Sep 2014,https://myanimelist.net/anime/22817/Kindaichi_Shounen_no_Jikenbo_Returns
1598,Kuroshitsuji: Sono Shitsuji, Kougyou,7.53,Special (1 eps),Sep 2009 - Sep 2009,https://myanimelist.net/anime/6793/Kuroshitsuji__Sono_Shitsuji_Kougyou
1599,Aa! Megami-sama! (TV) Specials,7.52,Special (3 eps),Apr 2005 - Dec 2005,https://myanimelist.net/anime/1003/Aa_Megami-sama_TV_Specials
1600,Cike Wu Liuqi Fanwai,7.52,ONA (4 eps),Aug 2018 - Aug 2018,https://myanimelist.net/anime/38410/Cike_Wu_Liuqi_Fanwai
1601,D-Frag!,7.52,TV (12 eps),Jan 2014 - Mar 2014,https://myanimelist.net/anime/20031/D-Frag
1602,Da Yu Hai Tang (Movie),7.52,Movie (1 eps),Jul 2016 - Jul 2016,https://myanimelist.net/anime/10259/Da_Yu_Hai_Tang_Movie
1603,Denpa-teki na Kanojo,7.52,OVA (2 eps),Feb 2009 - Dec 2009,https://myanimelist.net/anime/5177/Denpa-teki_na_Kanojo
1604,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,7.52,Movie (1 eps),Mar 2007 - Mar 2007,https://myanimelist.net/anime/2673/Doraemon_Movie_27__Nobita_no_Shin_Makai_Daibouken_-_7-nin_no_Mahoutsukai
1605,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,7.52,Special (1 eps),Aug 2011 - Aug 2011,https://myanimelist.net/anime/11359/Dragon_Ball_Kai__Mirai_ni_Heiwa_wo_Goku_no_Tamashii_yo_Eien_ni
1606,Fantastic Children,7.52,TV (26 eps),Oct 2004 - Mar 2005,https://myanimelist.net/anime/455/Fantastic_Children
1607,Fate/kaleid liner Prisma☆Illya 3rei!!,7.52,TV (12 eps),Jul 2016 - Sep 2016,https://myanimelist.net/anime/31706/Fate_kaleid_liner_Prisma☆Illya_3rei
1608,Final Fantasy VII: Advent Children - Venice Film Festival Footage,7.52,Movie (1 eps),Sep 2005 - Sep 2005,https://myanimelist.net/anime/6152/Final_Fantasy_VII__Advent_Children_-_Venice_Film_Festival_Footage
1609,Fullmetal Alchemist: The Conqueror of Shamballa,7.52,Movie (1 eps),Jul 2005 - Jul 2005,https://myanimelist.net/anime/430/Fullmetal_Alchemist__The_Conqueror_of_Shamballa
1610,Girls & Panzer,7.52,TV (12 eps),Oct 2012 - Mar 2013,https://myanimelist.net/anime/14131/Girls___Panzer
1611,Gokushufudou Part 2,7.52,ONA (5 eps),Oct 2021 - Oct 2021,https://myanimelist.net/anime/48707/Gokushufudou_Part_2
1612,Golden Kamuy 2nd Season OVA,7.52,OVA (3 eps),Mar 2019 - Sep 2020,https://myanimelist.net/anime/38710/Golden_Kamuy_2nd_Season_OVA
1613,Hello World,7.52,Movie (1 eps),Sep 2019 - Sep 2019,https://myanimelist.net/anime/38816/Hello_World
1614,Hollowness,7.52,Music (1 eps),Aug 2018 - Aug 2018,https://myanimelist.net/anime/39114/Hollowness
1615,Initial D: Project D to the Next Stage - Project D e Mukete,7.52,Special (1 eps),Mar 2003 - Mar 2003,https://myanimelist.net/anime/12725/Initial_D__Project_D_to_the_Next_Stage_-_Project_D_e_Mukete
1616,Irozuku Sekai no Ashita kara,7.52,TV (13 eps),Oct 2018 - Dec 2018,https://myanimelist.net/anime/37497/Irozuku_Sekai_no_Ashita_kara
1617,Itte.,7.52,Music (1 eps),Jun 2017 - Jun 2017,https://myanimelist.net/anime/39452/Itte
1618,Kakuriyo no Yadomeshi,7.52,TV (26 eps),Apr 2018 - Sep 2018,https://myanimelist.net/anime/36754/Kakuriyo_no_Yadomeshi
1619,Karakai Jouzu no Takagi-san: Water Slide,7.52,OVA (1 eps),Jul 2018 - Jul 2018,https://myanimelist.net/anime/37621/Karakai_Jouzu_no_Takagi-san__Water_Slide
1620,Kiniro Mosaic: Pretty Days,7.52,Movie (1 eps),Nov 2016 - Nov 2016,https://myanimelist.net/anime/33034/Kiniro_Mosaic__Pretty_Days
1621,Koi wa Sekai Seifuku no Ato de,7.52,TV (12 eps),Apr 2022 - Jun 2022,https://myanimelist.net/anime/48643/Koi_wa_Sekai_Seifuku_no_Ato_de
1622,Love Live! Nijigasaki Gakuen School Idol Doukoukai,7.52,TV (13 eps),Oct 2020 - Dec 2020,https://myanimelist.net/anime/40879/Love_Live_Nijigasaki_Gakuen_School_Idol_Doukoukai
1623,Macross Zero,7.52,OVA (5 eps),Dec 2002 - Oct 2004,https://myanimelist.net/anime/194/Macross_Zero
1624,Mahou Shoujo Lyrical Nanoha: Detonation,7.52,Movie (1 eps),Oct 2018 - Oct 2018,https://myanimelist.net/anime/35984/Mahou_Shoujo_Lyrical_Nanoha__Detonation
1625,Momoko, Kaeru no Uta ga Kikoeru yo.,7.52,Movie (1 eps),Jul 2003 - Jul 2003,https://myanimelist.net/anime/7877/Momoko_Kaeru_no_Uta_ga_Kikoeru_yo
1626,Sengoku Basara Ni,7.52,TV (12 eps),Jul 2010 - Sep 2010,https://myanimelist.net/anime/6634/Sengoku_Basara_Ni
1627,Shakugan no Shana III (Final),7.52,TV (24 eps),Oct 2011 - Mar 2012,https://myanimelist.net/anime/6773/Shakugan_no_Shana_III_Final
1628,Shion no Ou,7.52,TV (22 eps),Oct 2007 - Mar 2008,https://myanimelist.net/anime/2562/Shion_no_Ou
1629,Toriko,7.52,TV (147 eps),Apr 2011 - Mar 2014,https://myanimelist.net/anime/10033/Toriko
1630,Totsukuni no Shoujo (2022),7.52,OVA (1 eps),Mar 2022 - Mar 2022,https://myanimelist.net/anime/48405/Totsukuni_no_Shoujo_2022
1631,Tsubasa Chronicle,7.52,TV (26 eps),Apr 2005 - Oct 2005,https://myanimelist.net/anime/177/Tsubasa_Chronicle
1632,Yao Shen Ji: Ying Yao Pian,7.52,ONA (40 eps),Sep 2018 - Feb 2019,https://myanimelist.net/anime/38435/Yao_Shen_Ji__Ying_Yao_Pian
1633,Yondemasu yo, Azazel-san. (TV),7.52,TV (13 eps),Apr 2011 - Jul 2011,https://myanimelist.net/anime/10216/Yondemasu_yo_Azazel-san_TV
1634,Magic Knight Rayearth II,7.51,TV (29 eps),Apr 1995 - Nov 1995,https://myanimelist.net/anime/1563/Magic_Knight_Rayearth_II
1635,Mekakucity Days,7.51,Music (5 eps),May 2012 - May 2012,https://myanimelist.net/anime/30913/Mekakucity_Days
1636,Nanatsu no Taizai OVA,7.51,OVA (2 eps),Jun 2015 - Aug 2015,https://myanimelist.net/anime/30347/Nanatsu_no_Taizai_OVA
1637,Ningen Shikkaku: Director's Cut-ban,7.51,Movie (1 eps),Dec 2009 - Dec 2009,https://myanimelist.net/anime/7651/Ningen_Shikkaku__Directors_Cut-ban
1638,One Piece: Heart of Gold,7.51,Special (1 eps),Jul 2016 - Jul 2016,https://myanimelist.net/anime/33338/One_Piece__Heart_of_Gold
1639,Shin Tennis no Ouji-sama Specials,7.51,Special (7 eps),Apr 2012 - Apr 2013,https://myanimelist.net/anime/13245/Shin_Tennis_no_Ouji-sama_Specials
1640,Shiroi Suna no Aquatope,7.51,TV (24 eps),Jul 2021 - Dec 2021,https://myanimelist.net/anime/46093/Shiroi_Suna_no_Aquatope
1641,Special A,7.51,TV (24 eps),Apr 2008 - Sep 2008,https://myanimelist.net/anime/3470/Special_A
1642,Wakaokami wa Shougakusei! Movie,7.51,Movie (1 eps),Sep 2018 - Sep 2018,https://myanimelist.net/anime/37682/Wakaokami_wa_Shougakusei_Movie
1643,Xingchen Bian,7.51,ONA (12 eps),Oct 2018 - Dec 2018,https://myanimelist.net/anime/38491/Xingchen_Bian
1644,Aa! Megami-sama!: Sorezore no Tsubasa Specials,7.51,Special (2 eps),Feb 2007 - Feb 2007,https://myanimelist.net/anime/2198/Aa_Megami-sama__Sorezore_no_Tsubasa_Specials
1645,Ao no Exorcist,7.51,TV (25 eps),Apr 2011 - Oct 2011,https://myanimelist.net/anime/9919/Ao_no_Exorcist
1646,Area 88,7.51,OVA (3 eps),Feb 1985 - Jun 1986,https://myanimelist.net/anime/1488/Area_88
1647,Arslan Senki (TV): Fuujin Ranbu,7.51,TV (8 eps),Jul 2016 - Aug 2016,https://myanimelist.net/anime/31821/Arslan_Senki_TV__Fuujin_Ranbu
1648,Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,7.51,Special (1 eps),Jul 2020 - Jul 2020,https://myanimelist.net/anime/43683/Boku_no_Hero_Academia_the_Movie_2__Heroes_Rising_-_Epilogue_Plus_-_Yume_wo_Genjitsu_ni
1649,Casshern Sins,7.51,TV (24 eps),Oct 2008 - Mar 2009,https://myanimelist.net/anime/4981/Casshern_Sins
1650,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,7.51,OVA (1 eps),Apr 2008 - Apr 2008,https://myanimelist.net/anime/5348/Detective_Conan_Magic_File_2__Kudou_Shinichi_-_The_Case_of_the_Mysterious_Wall_and_the_Black_Lab
1651,Doupo Cangqiong Specials,7.51,ONA (2 eps),Sep 2017 - Oct 2017,https://myanimelist.net/anime/36561/Doupo_Cangqiong_Specials
1652,Fanren Xiu Xian Chuan 2nd Season,7.51,ONA (? eps),Nov 2021 -,https://myanimelist.net/anime/50207/Fanren_Xiu_Xian_Chuan_2nd_Season
1653,Fate/Grand Order,7.51,Special (? eps),Dec 2014 -,https://myanimelist.net/anime/36064/Fate_Grand_Order
1654,Flying Witch,7.51,TV (12 eps),Apr 2016 - Jun 2016,https://myanimelist.net/anime/31376/Flying_Witch
1655,Hello!! Kiniro Mosaic,7.51,TV (12 eps),Apr 2015 - Jun 2015,https://myanimelist.net/anime/23269/Hello_Kiniro_Mosaic
1656,Juan Siliang,7.51,ONA (15 eps),Jun 2021 - Sep 2021,https://myanimelist.net/anime/41918/Juan_Siliang
1657,Kappa no Coo to Natsuyasumi,7.51,Movie (1 eps),Jul 2007 - Jul 2007,https://myanimelist.net/anime/2848/Kappa_no_Coo_to_Natsuyasumi
1658,Konohana Kitan,7.51,TV (12 eps),Oct 2017 - Dec 2017,https://myanimelist.net/anime/35241/Konohana_Kitan
1659,Zombieland Saga,7.51,TV (12 eps),Oct 2018 - Dec 2018,https://myanimelist.net/anime/37976/Zombieland_Saga
1660,Major 2nd 2nd Season,7.50,TV (25 eps),Apr 2020 - Nov 2020,https://myanimelist.net/anime/40504/Major_2nd_2nd_Season
1661,Minami-ke Betsubara,7.50,OVA (1 eps),Jun 2009 - Jun 2009,https://myanimelist.net/anime/5713/Minami-ke_Betsubara
1662,Mini Dragon Specials,7.50,Special (8 eps),Jul 2021 - Jan 2022,https://myanimelist.net/anime/49483/Mini_Dragon_Specials
1663,Oban Star-Racers,7.50,TV (26 eps),Sep 2006 - Mar 2007,https://myanimelist.net/anime/1212/Oban_Star-Racers
1664,Persona 4 the Animation,7.50,TV (25 eps),Oct 2011 - Mar 2012,https://myanimelist.net/anime/10588/Persona_4_the_Animation
