Rank,Title,Score,Episodes,Airing,Link
8103,Hello Kitty no Cinderella,6.19,Movie (1 eps),Jul 1989 - Jul 1989,https://myanimelist.net/anime/9291/Hello_Kitty_no_Cinderella
8104,Juuou Mujin no Fafnir,6.19,TV (12 eps),Jan 2015 - Mar 2015,https://myanimelist.net/anime/24873/Juuou_Mujin_no_Fafnir
8105,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,6.19,ONA (7 eps),Sep 2006 - Feb 2007,https://myanimelist.net/anime/1856/Kimi_ga_Nozomu_Eien__Ayu_Mayu_Gekijou
8106,Kobayashi ga Kawai sugite Tsurai!!,6.19,OVA (2 eps),Jul 2013 - Mar 2014,https://myanimelist.net/anime/19575/Kobayashi_ga_Kawai_sugite_Tsurai
8107,Kokoroya,6.19,OVA (1 eps),2014 - 2014,https://myanimelist.net/anime/26117/Kokoroya
8108,Lupin III 3DCG,6.19,Special (1 eps),Mar 2012 - Mar 2012,https://myanimelist.net/anime/36991/Lupin_III_3DCG
8109,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,6.19,OVA (1 eps),May 2010 - May 2010,https://myanimelist.net/anime/8792/Madobe_Nanami_no_Windows_7_de_PC_Jisaku_Ouen_Commercial
8110,Madou King Granzort: Bouken-hen,6.19,OVA (3 eps),Mar 1992 - Jun 1992,https://myanimelist.net/anime/7124/Madou_King_Granzort__Bouken-hen
8111,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,6.19,TV (26 eps),Jan 1980 - Jul 1980,https://myanimelist.net/anime/3876/Maeterlinck_no_Aoi_Tori__Tyltyl_Mytyl_no_Bouken_Ryokou
8112,Manyuu Hikenchou,6.19,TV (12 eps),Jul 2011 - Sep 2011,https://myanimelist.net/anime/10465/Manyuu_Hikenchou
8113,Megalo Box Specials,6.19,Special (3 eps),Jul 2018 - Nov 2018,https://myanimelist.net/anime/37703/Megalo_Box_Specials
8114,Megaton-kyuu Musashi,6.19,TV (13 eps),Oct 2021 - Dec 2021,https://myanimelist.net/anime/33737/Megaton-kyuu_Musashi
8115,Memories Off 3.5,6.19,OVA (4 eps),May 2004 - Oct 2004,https://myanimelist.net/anime/363/Memories_Off_35
8116,Mobile Suit Gundam-san,6.19,TV (13 eps),Jul 2014 - Sep 2014,https://myanimelist.net/anime/24835/Mobile_Suit_Gundam-san
8117,Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta,6.19,ONA (1 eps),May 2017 - May 2017,https://myanimelist.net/anime/35465/Mon-Soni__Senritsu_no_Lucifer_Tada_Hitotsu_no_Hajimari_no_Uta
8118,Nameko-ke no Ichizoku,6.19,OVA (13 eps),Dec 2013 - Jul 2014,https://myanimelist.net/anime/20539/Nameko-ke_no_Ichizoku
8119,Neko Ramen,6.19,ONA (13 eps),Dec 2006 - Mar 2007,https://myanimelist.net/anime/3535/Neko_Ramen
8120,Ojamanga Yamada-kun,6.19,TV (103 eps),Sep 1980 - Oct 1982,https://myanimelist.net/anime/16530/Ojamanga_Yamada-kun
8121,Photokano,6.19,TV (13 eps),Apr 2013 - Jun 2013,https://myanimelist.net/anime/16397/Photokano
8122,Pokemon: Pikachu to Pokemon Ongakutai,6.19,Movie (1 eps),Jul 2015 - Jul 2015,https://myanimelist.net/anime/28853/Pokemon__Pikachu_to_Pokemon_Ongakutai
8123,Princess Lover! Picture Drama,6.19,Special (6 eps),Oct 2009 - Mar 2010,https://myanimelist.net/anime/7468/Princess_Lover_Picture_Drama
8124,Push,6.19,Special (1 eps),Aug 1987 - Aug 1987,https://myanimelist.net/anime/3474/Push
8125,Rusty Nail,6.19,Music (1 eps),1999 - 1999,https://myanimelist.net/anime/28715/Rusty_Nail
8126,Saint Seiya: Legend of Sanctuary,6.19,Movie (1 eps),Jun 2014 - Jun 2014,https://myanimelist.net/anime/10687/Saint_Seiya__Legend_of_Sanctuary
8127,Sci-fi Harry,6.19,TV (20 eps),Oct 2000 - Mar 2001,https://myanimelist.net/anime/1508/Sci-fi_Harry
8128,Shen Ming Zhi Zhou,6.19,ONA (12 eps),Dec 2015 - May 2016,https://myanimelist.net/anime/33760/Shen_Ming_Zhi_Zhou
8129,Short Peace Opening,6.19,Special (1 eps),Jul 2013 - Jul 2013,https://myanimelist.net/anime/19573/Short_Peace_Opening
8130,Taifuu no Noruda,6.19,Movie (1 eps),Jun 2015 - Jun 2015,https://myanimelist.net/anime/30585/Taifuu_no_Noruda
8131,Taishou Yakyuu Musume. Specials,6.19,Special (2 eps),Oct 2009 - Jan 2010,https://myanimelist.net/anime/8042/Taishou_Yakyuu_Musume_Specials
8132,Tales of Luminaria: The Fateful Crossroad,6.19,ONA (2 eps),Jan 2022 - Jan 2022,https://myanimelist.net/anime/49942/Tales_of_Luminaria__The_Fateful_Crossroad
8133,Tales of the Rays Gekijou,6.19,ONA (8 eps),Jul 2018 - Jul 2018,https://myanimelist.net/anime/36955/Tales_of_the_Rays_Gekijou
8134,Tenrankai no E,6.19,Movie (1 eps),Nov 1966 - Nov 1966,https://myanimelist.net/anime/3472/Tenrankai_no_E
8135,The iDOLM@STER Live For You!,6.19,OVA (1 eps),Feb 2008 - Feb 2008,https://myanimelist.net/anime/4033/The_iDOLMSTER_Live_For_You
8136,Tottoi,6.19,Movie (1 eps),Jun 1992 - Jun 1992,https://myanimelist.net/anime/5535/Tottoi
8137,Tsuki no Sango,6.19,Movie (1 eps),Dec 2010 - Dec 2010,https://myanimelist.net/anime/12867/Tsuki_no_Sango
8138,Warau Hyouteki,6.19,OVA (1 eps),Mar 1987 - Mar 1987,https://myanimelist.net/anime/2018/Warau_Hyouteki
8139,Xi Avant,6.19,Movie (1 eps),Mar 2011 - Mar 2011,https://myanimelist.net/anime/10405/Xi_Avant
8140,Yu☆Gi☆Oh! Zexal Special,6.19,Special (1 eps),Sep 2012 - Sep 2012,https://myanimelist.net/anime/16574/Yu☆Gi☆Oh_Zexal_Special
8141,Macross 25th Anniversary: All That VF Macross Zero Version,6.18,ONA (1 eps),Jul 2008 - Jul 2008,https://myanimelist.net/anime/5164/Macross_25th_Anniversary__All_That_VF_Macross_Zero_Version
8142,Me gumi no Daigo: Kajiba no Baka Yarou,6.18,Movie (1 eps),Jul 1999 - Jul 1999,https://myanimelist.net/anime/3147/Me_gumi_no_Daigo__Kajiba_no_Baka_Yarou
8143,Mini Toji: Yume,6.18,Special (1 eps),May 2019 - May 2019,https://myanimelist.net/anime/40179/Mini_Toji__Yume
8144,Mofa Ya Ma,6.18,Movie (1 eps),1998 - 1998,https://myanimelist.net/anime/10149/Mofa_Ya_Ma
8145,Natsuki Crisis,6.18,OVA (2 eps),Feb 1994 - Apr 1994,https://myanimelist.net/anime/2083/Natsuki_Crisis
8146,Oishinbo: Nichibei Kome Sensou,6.18,Movie (1 eps),Dec 1993 - Dec 1993,https://myanimelist.net/anime/8842/Oishinbo__Nichibei_Kome_Sensou
8147,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Voice Drama,6.18,ONA (7 eps),Apr 2020 - Apr 2020,https://myanimelist.net/anime/51036/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta_Voice_Drama
8148,Persona 3 the Movie Meets "Walkman",6.18,ONA (1 eps),Feb 2016 - Feb 2016,https://myanimelist.net/anime/32735/Persona_3_the_Movie_Meets_Walkman
8149,Pokemon: Pikachu no Summer Bridge Story,6.18,Special (1 eps),Aug 2011 - Aug 2011,https://myanimelist.net/anime/11853/Pokemon__Pikachu_no_Summer_Bridge_Story
8150,Rifle Is Beautiful,6.18,TV (12 eps),Oct 2019 - Jan 2020,https://myanimelist.net/anime/38529/Rifle_Is_Beautiful
8151,Robot Town Sagami 2028,6.18,ONA (1 eps),Apr 2016 - Apr 2016,https://myanimelist.net/anime/33192/Robot_Town_Sagami_2028
8152,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,6.18,TV (12 eps),Oct 2021 - Dec 2021,https://myanimelist.net/anime/46985/Shinka_no_Mi__Shiranai_Uchi_ni_Kachigumi_Jinsei
8153,Submarine Super 99,6.18,TV (13 eps),May 2003 - Jul 2003,https://myanimelist.net/anime/1713/Submarine_Super_99
8154,Suisei no Gargantia: Puchitto Furikaerintia,6.18,Special (1 eps),Sep 2014 - Sep 2014,https://myanimelist.net/anime/31113/Suisei_no_Gargantia__Puchitto_Furikaerintia
8155,Survival,6.18,Music (1 eps),May 1999 - May 1999,https://myanimelist.net/anime/3507/Survival
8156,Tiger & Bunny Pilot,6.18,Special (1 eps),May 2011 - May 2011,https://myanimelist.net/anime/11099/Tiger___Bunny_Pilot
8157,Tiger & Bunny: Too Many Cooks Spoil the Broth.,6.18,Special (1 eps),Sep 2015 - Sep 2015,https://myanimelist.net/anime/30537/Tiger___Bunny__Too_Many_Cooks_Spoil_the_Broth
8158,Time Bokan Series: Time Patroltai Otasukeman,6.18,TV (53 eps),Feb 1980 - Jan 1981,https://myanimelist.net/anime/8553/Time_Bokan_Series__Time_Patroltai_Otasukeman
8159,To Heart Omake,6.18,Special (6 eps),Apr 1999 - Jun 1999,https://myanimelist.net/anime/3977/To_Heart_Omake
8160,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),6.18,TV (37 eps),Apr 2017 - Dec 2017,https://myanimelist.net/anime/34741/Tomica_Hyper_Rescue_Drive_Head__Kidou_Kyuukyuu_Keisatsu_TV
8161,Uchuu no Senshi,6.18,OVA (6 eps),Oct 1988 - Dec 1988,https://myanimelist.net/anime/2516/Uchuu_no_Senshi
8162,Wizard Barristers: Benmashi Cecil,6.18,TV (12 eps),Jan 2014 - Mar 2014,https://myanimelist.net/anime/20053/Wizard_Barristers__Benmashi_Cecil
8163,Xin Jue,6.18,ONA (13 eps),Oct 2020 - Dec 2020,https://myanimelist.net/anime/42148/Xin_Jue
8164,Akage no Anne Specials,6.18,Special (2 eps),Feb 2001 - 2001,https://myanimelist.net/anime/23583/Akage_no_Anne_Specials
8165,Anata wo Hitokoto de Arawashite Kudasai: no Shitsumon ga Nigate da.,6.18,ONA (1 eps),Jan 2022 - Jan 2022,https://myanimelist.net/anime/50762/Anata_wo_Hitokoto_de_Arawashite_Kudasai__no_Shitsumon_ga_Nigate_da
8166,Ashita no Joe Pilots,6.18,Special (2 eps),Nov 1969 - Dec 1969,https://myanimelist.net/anime/19973/Ashita_no_Joe_Pilots
8167,B: The Beginning Succession,6.18,ONA (6 eps),Mar 2021 - Mar 2021,https://myanimelist.net/anime/37994/B__The_Beginning_Succession
8168,Ba Ma Laizi Er Ciyuan,6.18,ONA (24 eps),Oct 2021 - Dec 2021,https://myanimelist.net/anime/44072/Ba_Ma_Laizi_Er_Ciyuan
8169,Baa-cha no Kingyo,6.18,ONA (1 eps),Oct 2012 - Oct 2012,https://myanimelist.net/anime/37923/Baa-cha_no_Kingyo
8170,Baby☆Love,6.18,OVA (1 eps),Nov 1997 - Nov 1997,https://myanimelist.net/anime/722/Baby☆Love
8171,Bakuon!! no Kobeya,6.18,Special (4 eps),Aug 2016 - Nov 2016,https://myanimelist.net/anime/34623/Bakuon_no_Kobeya
8172,Burn Up Scramble,6.18,TV (12 eps),Jan 2004 - Mar 2004,https://myanimelist.net/anime/693/Burn_Up_Scramble
8173,Choegang Top Plate,6.18,TV (26 eps),Sep 2013 - Dec 2013,https://myanimelist.net/anime/31211/Choegang_Top_Plate
8174,Diary,6.18,Music (1 eps),Jul 2015 - Jul 2015,https://myanimelist.net/anime/36175/Diary
8175,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,6.18,Movie (1 eps),Jun 1993 - Jun 1993,https://myanimelist.net/anime/7816/Dr_Slump_Movie_06__Arale-chan_N-cha_Penguin_Mura_wa_Hare_Nochi_Hare
8176,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,6.18,Movie (1 eps),Jul 1994 - Jul 1994,https://myanimelist.net/anime/7158/Dr_Slump_Movie_09__Arale-chan_N-cha_Wakuwaku_Hot_no_Natsuyasumi
8177,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,6.18,ONA (10 eps),Jul 2012 - Sep 2012,https://myanimelist.net/anime/14073/Ebiten__Kouritsu_Ebisugawa_Koukou_Tenmonbu
8178,Eievui to Colorful Friends,6.18,ONA (1 eps),May 2017 - May 2017,https://myanimelist.net/anime/35551/Eievui_to_Colorful_Friends
8179,Fastening Days 2,6.18,ONA (1 eps),Aug 2016 - Aug 2016,https://myanimelist.net/anime/48604/Fastening_Days_2
8180,Gakuen Basara,6.18,TV (12 eps),Oct 2018 - Dec 2018,https://myanimelist.net/anime/37657/Gakuen_Basara
8181,Gegege no Kitarou: Jigoku-hen,6.18,TV (7 eps),Feb 1988 - Mar 1988,https://myanimelist.net/anime/8158/Gegege_no_Kitarou__Jigoku-hen
8182,Gundam Breaker: Battlogue,6.18,ONA (6 eps),Oct 2021 - Nov 2021,https://myanimelist.net/anime/49211/Gundam_Breaker__Battlogue
8183,Hope,6.18,Music (1 eps),Oct 2018 - Oct 2018,https://myanimelist.net/anime/39957/Hope
8184,Infinite Dendrogram,6.18,TV (13 eps),Jan 2020 - Apr 2020,https://myanimelist.net/anime/38909/Infinite_Dendrogram
8185,Iron Man: Rise of Technovore,6.18,OVA (1 eps),Apr 2013 - Apr 2013,https://myanimelist.net/anime/15847/Iron_Man__Rise_of_Technovore
8186,Jungle Taitei Leo: Hon-o-ji,6.18,Movie (1 eps),Mar 2000 - Mar 2000,https://myanimelist.net/anime/18533/Jungle_Taitei_Leo__Hon-o-ji
8187,Kabuki-bu!: Oogiri "Chiyocolate-gassen",6.18,Special (1 eps),Sep 2017 - Sep 2017,https://myanimelist.net/anime/35416/Kabuki-bu__Oogiri_Chiyocolate-gassen
8188,Kakuchou Shoujo-kei Trinary: Ex.MV,6.18,Music (5 eps),Jun 2017 - Nov 2017,https://myanimelist.net/anime/36782/Kakuchou_Shoujo-kei_Trinary__ExMV
8189,Kamisama Minarai: Himitsu no Cocotama,6.18,TV (139 eps),Oct 2015 - Jun 2018,https://myanimelist.net/anime/31044/Kamisama_Minarai__Himitsu_no_Cocotama
8190,Kaze no Tairiku,6.18,Movie (1 eps),Jul 1992 - Jul 1992,https://myanimelist.net/anime/1777/Kaze_no_Tairiku
8191,Koi to Producer: EVOL×LOVE,6.18,TV (12 eps),Jul 2020 - Oct 2020,https://myanimelist.net/anime/40075/Koi_to_Producer__EVOL×LOVE
8192,A Piece of Phantasmagoria,6.17,OVA (15 eps),1995 - 1995,https://myanimelist.net/anime/6094/A_Piece_of_Phantasmagoria
8193,Amefuri Kozou,6.17,OVA (1 eps),Dec 1983 - Dec 1983,https://myanimelist.net/anime/6462/Amefuri_Kozou
8194,Anne no Nikki: Anne Frank Monogatari,6.17,Special (1 eps),Sep 1979 - Sep 1979,https://myanimelist.net/anime/12027/Anne_no_Nikki__Anne_Frank_Monogatari
8195,Apache Yakyuugun,6.17,TV (26 eps),Oct 1971 - Mar 1972,https://myanimelist.net/anime/3844/Apache_Yakyuugun
8196,Chikai,6.17,ONA (1 eps),Aug 2019 - Aug 2019,https://myanimelist.net/anime/40385/Chikai
8197,Chou Tokkyuu Hikarian,6.17,TV (156 eps),Apr 1997 - Mar 2000,https://myanimelist.net/anime/5189/Chou_Tokkyuu_Hikarian
8198,Cinderella Girls Gekijou 3rd Season Specials,6.17,Special (3 eps),Aug 2018 - Oct 2018,https://myanimelist.net/anime/38211/Cinderella_Girls_Gekijou_3rd_Season_Specials
8199,Gakkyuu Ou Yamazaki,6.17,TV (53 eps),Dec 1997 - Apr 1998,https://myanimelist.net/anime/5375/Gakkyuu_Ou_Yamazaki
8200,Gall Force: Chikyuu Shou,6.17,OVA (3 eps),Dec 1989 - Dec 1990,https://myanimelist.net/anime/2064/Gall_Force__Chikyuu_Shou
8201,Ganbare Goemon,6.17,TV (23 eps),Oct 1997 - Mar 1998,https://myanimelist.net/anime/2885/Ganbare_Goemon
8202,Ganbare! Kickers: Bokutachi no Densetsu,6.17,OVA (1 eps),Aug 1987 - Aug 1987,https://myanimelist.net/anime/33499/Ganbare_Kickers__Bokutachi_no_Densetsu
8203,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,6.17,Movie (1 eps),Sep 2014 - Sep 2014,https://myanimelist.net/anime/24071/gdgd_Fairies_Movie__tte_Iu_Eiga_wa_Dou_kana
8204,Get Ride! AMDriver,6.17,TV (51 eps),Apr 2004 - Mar 2005,https://myanimelist.net/anime/1574/Get_Ride_AMDriver
8205,Getter Robo Go,6.17,TV (50 eps),Feb 1991 - Jan 1992,https://myanimelist.net/anime/5292/Getter_Robo_Go
8206,Goal Line,6.17,Music (1 eps),Aug 2019 - Aug 2019,https://myanimelist.net/anime/40352/Goal_Line
8207,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,6.17,Special (1 eps),Mar 2011 - Mar 2011,https://myanimelist.net/anime/10477/Haiyoru_Nyaruani__Remember_My_Lovecraft-sensei_Special
8208,Huckleberry no Bouken,6.17,TV (26 eps),Jan 1976 - Jun 1976,https://myanimelist.net/anime/2545/Huckleberry_no_Bouken
8209,Ibarahime Mata wa Nemurihime,6.17,Movie (1 eps),1990 - 1990,https://myanimelist.net/anime/7169/Ibarahime_Mata_wa_Nemurihime
8210,Inakappe Taishou,6.17,TV (104 eps),Oct 1970 - Sep 1972,https://myanimelist.net/anime/8786/Inakappe_Taishou
8211,Jungle Taitei Movie,6.17,Movie (1 eps),Jul 1966 - Jul 1966,https://myanimelist.net/anime/20381/Jungle_Taitei_Movie
8212,Kanchigaisei Han Kiboushou feat. Hatsune Miku,6.17,Music (1 eps),Sep 2020 - Sep 2020,https://myanimelist.net/anime/43415/Kanchigaisei_Han_Kiboushou_feat_Hatsune_Miku
8213,Karakuri Circus: Makuai - Soshite Mata Kaimaku Bell,6.17,Special (1 eps),Jan 2019 - Jan 2019,https://myanimelist.net/anime/39066/Karakuri_Circus__Makuai_-_Soshite_Mata_Kaimaku_Bell
8214,Kemurikusa (2018),6.17,ONA (7 eps),Aug 2018 - Apr 2019,https://myanimelist.net/anime/39416/Kemurikusa_2018
8215,Kimi wo Matsu,6.17,Music (1 eps),Jul 2015 - Jul 2015,https://myanimelist.net/anime/42436/Kimi_wo_Matsu
8216,Kita e.: Diamond Dust Drops Special,6.17,Special (1 eps),Aug 2004 - Aug 2004,https://myanimelist.net/anime/7571/Kita_e__Diamond_Dust_Drops_Special
8217,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,6.17,TV (13 eps),Apr 2007 - Jun 2007,https://myanimelist.net/anime/2155/Kono_Aozora_ni_Yakusoku_wo__Youkoso_Tsugumi_Ryou_e
8218,Magical Canan,6.17,TV (13 eps),Jan 2005 - Mar 2005,https://myanimelist.net/anime/349/Magical_Canan
8219,Magnerobo Ga-Keen,6.17,TV (39 eps),Sep 1976 - Jun 1977,https://myanimelist.net/anime/3932/Magnerobo_Ga-Keen
8220,Majutsushi Orphen Hagure Tabi: Kimluck-hen,6.17,TV (11 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/41573/Majutsushi_Orphen_Hagure_Tabi__Kimluck-hen
8221,Makasete Iruka!,6.17,OVA (1 eps),Jun 2004 - Jun 2004,https://myanimelist.net/anime/2791/Makasete_Iruka
8222,Maken-Ki! Specials,6.17,Special (6 eps),Dec 2011 - May 2012,https://myanimelist.net/anime/12449/Maken-Ki_Specials
8223,Mobile Suit Gundam UC Perfectibility,6.17,Movie (1 eps),Sep 2018 - Sep 2018,https://myanimelist.net/anime/38739/Mobile_Suit_Gundam_UC_Perfectibility
8224,More feat. Anderson .Paak,6.17,Music (1 eps),May 2019 - May 2019,https://myanimelist.net/anime/39815/More_feat_Anderson_Paak
8225,Mori no Tonto-tachi,6.17,TV (23 eps),Oct 1984 - Mar 1985,https://myanimelist.net/anime/2226/Mori_no_Tonto-tachi
8226,Muramasa,6.17,Movie (1 eps),Aug 1987 - Aug 1987,https://myanimelist.net/anime/3475/Muramasa
8227,Mutsugo to Ouma no Monogatari,6.17,ONA (6 eps),Oct 2016 - Dec 2016,https://myanimelist.net/anime/34239/Mutsugo_to_Ouma_no_Monogatari
8228,Obake no Q-tarou (1985),6.17,TV (510 eps),Apr 1985 - Mar 1987,https://myanimelist.net/anime/7981/Obake_no_Q-tarou_1985
8229,Robotan (1986),6.17,TV (33 eps),Jan 1986 - Sep 1986,https://myanimelist.net/anime/5223/Robotan_1986
8230,Shin Dousei Jidai: Hawaiian Breeze,6.17,OVA (1 eps),Jul 1992 - Jul 1992,https://myanimelist.net/anime/25065/Shin_Dousei_Jidai__Hawaiian_Breeze
8231,Shin Koihime†Musou OVA Omake,6.17,Special (1 eps),Jul 2010 - Jul 2010,https://myanimelist.net/anime/15095/Shin_Koihime†Musou_OVA_Omake
8232,Shin Mashin Eiyuuden Wataru Majinzan,6.17,OVA (2 eps),Aug 1989 - Sep 1989,https://myanimelist.net/anime/9403/Shin_Mashin_Eiyuuden_Wataru_Majinzan
8233,Shuuen no Shiori,6.17,Music (1 eps),Aug 2013 - Aug 2013,https://myanimelist.net/anime/39766/Shuuen_no_Shiori
8234,Sinbad: Mahou no Lamp to Ugoku Shima,6.17,Movie (1 eps),Jan 2016 - Jan 2016,https://myanimelist.net/anime/31829/Sinbad__Mahou_no_Lamp_to_Ugoku_Shima
8235,Sore Ike! Anpanman: Ruby no Negai,6.17,Movie (1 eps),Jul 2003 - Jul 2003,https://myanimelist.net/anime/11791/Sore_Ike_Anpanman__Ruby_no_Negai
8236,Tamayura: More Aggressive Picture Drama,6.17,Special (1 eps),Oct 2013 - Oct 2013,https://myanimelist.net/anime/25169/Tamayura__More_Aggressive_Picture_Drama
8237,Tenkuu no Escaflowne Recaps,6.17,Special (4 eps),Feb 2012 - Feb 2012,https://myanimelist.net/anime/39329/Tenkuu_no_Escaflowne_Recaps
8238,Tiger Mask (Movie),6.17,Movie (1 eps),Mar 1970 - Mar 1970,https://myanimelist.net/anime/18061/Tiger_Mask_Movie
8239,Tokyo Disney Resort: Yume ga Kanau Basho,6.17,Special (1 eps),Mar 2012 - Mar 2012,https://myanimelist.net/anime/13495/Tokyo_Disney_Resort__Yume_ga_Kanau_Basho
8240,Tomie,6.17,Special (2 eps),Apr 2018 - May 2018,https://myanimelist.net/anime/36992/Tomie
8241,Tong Zhi Zhe,6.17,ONA (10 eps),Dec 2015 - Mar 2016,https://myanimelist.net/anime/33702/Tong_Zhi_Zhe
8242,Umezu Kazuo no Noroi,6.17,OVA (1 eps),Mar 1990 - Mar 1990,https://myanimelist.net/anime/6276/Umezu_Kazuo_no_Noroi
8243,Umi Monogatari: Marin no Kore Naani?,6.17,Special (4 eps),Nov 2009 - Feb 2010,https://myanimelist.net/anime/9100/Umi_Monogatari__Marin_no_Kore_Naani
8244,Umi ni Ochita Tsuki no Hanashi,6.17,Movie (1 eps),2013 - 2013,https://myanimelist.net/anime/30865/Umi_ni_Ochita_Tsuki_no_Hanashi
8245,Usuzumizakura: Garo,6.17,Movie (1 eps),Oct 2018 - Oct 2018,https://myanimelist.net/anime/36858/Usuzumizakura__Garo
8246,Wind: A Breath of Heart OVA,6.17,OVA (3 eps),Jun 2004 - Dec 2004,https://myanimelist.net/anime/547/Wind__A_Breath_of_Heart_OVA
8247,Mei Chuxi de Yinyangshi Yijia,6.16,ONA (12 eps),Apr 2019 - Jul 2019,https://myanimelist.net/anime/39678/Mei_Chuxi_de_Yinyangshi_Yijia
8248,Memory (ONA),6.16,ONA (1 eps),Apr 2009 - Apr 2009,https://myanimelist.net/anime/8743/Memory_ONA
8249,Mobile Suit SD Gundam Mk II,6.16,OVA (3 eps),Jun 1989 - Jun 1989,https://myanimelist.net/anime/2303/Mobile_Suit_SD_Gundam_Mk_II
8250,Monster Strike the Movie: Sora no Kanata,6.16,Movie (1 eps),Oct 2018 - Oct 2018,https://myanimelist.net/anime/38021/Monster_Strike_the_Movie__Sora_no_Kanata
8251,Mr. Pen Pen,6.16,Special (1 eps),Mar 1986 - Mar 1986,https://myanimelist.net/anime/17603/Mr_Pen_Pen
8252,Mutekiou Tri-Zenon,6.16,TV (22 eps),Oct 2000 - Mar 2001,https://myanimelist.net/anime/1975/Mutekiou_Tri-Zenon
8253,Nangoku Shounen Papuwa-kun,6.16,TV (42 eps),Oct 1992 - Oct 1993,https://myanimelist.net/anime/2503/Nangoku_Shounen_Papuwa-kun
8254,Neko ga Kureta Marui Shiawase,6.16,ONA (5 eps),May 2017 - Mar 2018,https://myanimelist.net/anime/35624/Neko_ga_Kureta_Marui_Shiawase
8255,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,6.16,OVA (1 eps),Jul 2012 - Jul 2012,https://myanimelist.net/anime/14935/Pokemon__Utae_Meloetta_-_Rinka_no_Mi_wo_Sagase
8256,Robotan,6.16,TV (104 eps),Oct 1966 - Sep 1968,https://myanimelist.net/anime/19875/Robotan
8257,Saki Picture Drama,6.16,Special (7 eps),Sep 2009 - Mar 2010,https://myanimelist.net/anime/7759/Saki_Picture_Drama
8258,Sakura Tsuushin,6.16,OVA (12 eps),May 1997 - Oct 1997,https://myanimelist.net/anime/818/Sakura_Tsuushin
8259,Samurai Spirits 2: Asura Zanmaden,6.16,OVA (2 eps),Jun 1999 - Sep 1999,https://myanimelist.net/anime/839/Samurai_Spirits_2__Asura_Zanmaden
8260,Santa Company: Christmas no Himitsu,6.16,Movie (1 eps),Nov 2019 - Nov 2019,https://myanimelist.net/anime/39931/Santa_Company__Christmas_no_Himitsu
8261,Sister,6.16,Music (1 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/39174/Sister
8262,Soukou Kihei Votoms Vol.II: Highlights from the "A.T.Votoms",6.16,OVA (1 eps),Jul 1985 - Jul 1985,https://myanimelist.net/anime/12441/Soukou_Kihei_Votoms_VolII__Highlights_from_the_ATVotoms
8263,Sound & Fury,6.16,Music (1 eps),Sep 2019 - Sep 2019,https://myanimelist.net/anime/40480/Sound___Fury
8264,Super Bikkuriman,6.16,TV (44 eps),May 1992 - Apr 1993,https://myanimelist.net/anime/6583/Super_Bikkuriman
8265,Teekyuu 5 Specials,6.16,Special (2 eps),Nov 2015 - Nov 2015,https://myanimelist.net/anime/31668/Teekyuu_5_Specials
8266,Tenshi Nanka ja Nai,6.16,OVA (1 eps),Sep 1994 - Sep 1994,https://myanimelist.net/anime/3512/Tenshi_Nanka_ja_Nai
8267,Tezuka Osamu Monogatari: Boku wa Son Gokuu,6.16,Special (1 eps),Aug 1989 - Aug 1989,https://myanimelist.net/anime/9531/Tezuka_Osamu_Monogatari__Boku_wa_Son_Gokuu
8268,The Four Seasons,6.16,ONA (4 eps),Mar 2012 - Mar 2012,https://myanimelist.net/anime/13563/The_Four_Seasons
8269,TO-Y,6.16,OVA (1 eps),Oct 1987 - Oct 1987,https://myanimelist.net/anime/2103/TO-Y
8270,Toilet no Hanako-san,6.16,Movie (1 eps),Jun 1996 - Jun 1996,https://myanimelist.net/anime/8539/Toilet_no_Hanako-san
8271,True Tears: Raigomaru to Jibeta no Monogatari,6.16,Special (1 eps),Mar 2010 - Mar 2010,https://myanimelist.net/anime/9002/True_Tears__Raigomaru_to_Jibeta_no_Monogatari
8272,W: Wish,6.16,TV (13 eps),Oct 2004 - Dec 2004,https://myanimelist.net/anime/346/W__Wish
