Rank,Title,Score,Episodes,Airing
1139,Macross F: Close Encounter - Deculture Edition,7.69,Special (1 eps),Dec 2007 - Dec 2007
1140,Muumindani no Suisei,7.69,Movie (1 eps),Aug 1992 - Aug 1992
1141,Princess Principal: Crown Handler Movie 2,7.69,Movie (1 eps),Sep 2021 - Sep 2021
1142,Seto no Hanayome,7.69,TV (26 eps),Apr 2007 - Oct 2007
1143,Shigatsu wa Kimi no Uso: Moments,7.69,OVA (1 eps),May 2015 - May 2015
1144,Shirobako Movie,7.69,Movie (1 eps),Feb 2020 - Feb 2020
1145,Uchuu Kaizoku Captain Herlock,7.69,TV (42 eps),Mar 1978 - Feb 1979
1146,Yuru Yuri,,7.69,OVA (1 eps),Sep 2019 - Sep 2019
1147,Manga de Wakaru! Fate/Grand Order,7.68,Special (1 eps),Dec 2018 - Dec 2018
1148,Mitsudomoe Zouryouchuu!,7.68,TV (8 eps),Jan 2011 - Feb 2011
1149,Pokemon XY&Z,7.68,TV (47 eps),Oct 2015 - Oct 2016
1150,Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa,7.68,Special (2 eps),2003 - 2003
1151,Seikai no Senki,7.68,TV (13 eps),Apr 2000 - Jul 2000
1152,Sekaiichi Hatsukoi,7.68,TV (12 eps),Apr 2011 - Jun 2011
1153,Shoukoujo Sara,7.68,TV (46 eps),Jan 1985 - Dec 1985
1154,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,7.68,TV (12 eps),Apr 2017 - Jun 2017
1155,Space Cobra,7.68,TV (31 eps),Oct 1982 - May 1983
1156,Toaru Kagaku no Railgun,7.68,TV (24 eps),Oct 2009 - Mar 2010
1157,Xingchen Bian: Po Tian Mi Ju,7.68,ONA (16 eps),Jan 2022 - Apr 2022
1158,5-toubun no Hanayome,7.68,TV (12 eps),Jan 2019 - Mar 2019
1159,Aria the Animation,7.68,TV (13 eps),Oct 2005 - Dec 2005
1160,Bokura wa Minna Kawai-sou,7.68,TV (12 eps),Apr 2014 - Jun 2014
1161,Chi's Sweet Home,7.68,TV (104 eps),Mar 2008 - Sep 2008
1162,Detective Conan Movie 17: Private Eye in the Distant Sea,7.68,Movie (1 eps),Apr 2013 - Apr 2013
1163,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,7.68,Special (1 eps),Jul 2015 - Jul 2015
1164,Fruits Basket,7.68,TV (26 eps),Jul 2001 - Dec 2001
1165,Hakumei to Mikochi,7.68,TV (12 eps),Jan 2018 - Mar 2018
1166,Ichigo Mashimaro Encore,7.68,OVA (2 eps),Jan 2009 - Mar 2009
1167,Kami nomi zo Shiru Sekai: Tenri-hen,7.68,OVA (2 eps),Oct 2012 - Dec 2012
1168,Kanojo to Kanojo no Neko: Everything Flows,7.68,TV (4 eps),Mar 2016 - Mar 2016
1169,Kengan Ashura Part 2,7.68,ONA (12 eps),Oct 2019 - Oct 2019
1170,Kidou Keisatsu Patlabor: On Television,7.68,TV (47 eps),Oct 1989 - Sep 1990
1171,Kuroko no Basket 3rd Season NG-shuu,7.68,Special (9 eps),Apr 2015 - Dec 2015
1172,Kuroshitsuji,7.68,TV (24 eps),Oct 2008 - Mar 2009
1173,3D Kanojo: Real Girl 2nd Season,7.67,TV (12 eps),Jan 2019 - Mar 2019
1174,ACCA: 13-ku Kansatsu-ka,7.67,TV (12 eps),Jan 2017 - Mar 2017
1175,Arslan Senki (TV),7.67,TV (25 eps),Apr 2015 - Sep 2015
1176,Detective Conan Movie 21: The Crimson Love Letter,7.67,Movie (1 eps),Apr 2017 - Apr 2017
1177,Dragon Ball Kai (2014),7.67,TV (61 eps),Apr 2014 - Jun 2015
1178,Drifters: Special Edition,7.67,OVA (1 eps),Jun 2016 - Jun 2016
1179,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,7.67,Special (1 eps),May 2006 - May 2006
1180,Giovanni no Shima,7.67,Movie (1 eps),Feb 2014 - Feb 2014
1181,InuYasha Movie 2: Kagami no Naka no Mugenjo,7.67,Movie (1 eps),Dec 2002 - Dec 2002
1182,Isekai Yakkyoku,7.67,TV (12 eps),Jul 2022 -
1183,Kakushigoto Movie,7.67,Movie (1 eps),Jul 2021 - Jul 2021
1184,Kami nomi zo Shiru Sekai,7.67,TV (12 eps),Oct 2010 - Dec 2010
1185,Kimi to Boku.,7.67,TV (13 eps),Oct 2011 - Dec 2011
1186,Kuroko no Basket NG-shuu,7.67,Special (9 eps),Jul 2012 - Mar 2013
1187,Mousou Dairinin,7.67,TV (13 eps),Feb 2004 - May 2004
1188,Naruto: Shippuuden Movie 6 - Road to Ninja,7.67,Movie (1 eps),Jul 2012 - Jul 2012
1189,Nejimaki Seirei Senki: Tenkyou no Alderamin,7.67,TV (13 eps),Jul 2016 - Oct 2016
1190,Pandora Hearts,7.67,TV (25 eps),Apr 2009 - Sep 2009
1191,Shin Mazinger Shougeki! Z-hen,7.67,TV (26 eps),Apr 2009 - Sep 2009
1192,Tenkuu no Escaflowne,7.67,TV (26 eps),Apr 1996 - Sep 1996
1193,Tsuritama,7.67,TV (12 eps),Apr 2012 - Jun 2012
1194,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,7.67,TV (6 eps),Oct 2017 - Nov 2017
1195,Minami-ke,7.66,TV (13 eps),Oct 2007 - Dec 2007
1196,Minami-ke Tadaima,7.66,TV (13 eps),Jan 2013 - Mar 2013
1197,Ojamajo Doremi Dokkaan!,7.66,TV (51 eps),Feb 2002 - Jan 2003
1198,Poyopoyo Kansatsu Nikki,7.66,TV (52 eps),Jan 2012 - Dec 2012
1199,Rilakkuma to Kaoru-san,7.66,ONA (13 eps),Apr 2019 - Apr 2019
1200,Seikai no Senki III,7.66,OVA (2 eps),Aug 2005 - Aug 2005
1201,Senpai ga Uzai Kouhai no Hanashi,7.66,TV (12 eps),Oct 2021 - Dec 2021
1202,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,7.66,TV (48 eps),Jan 1998 - Mar 1998
1203,Shen Yin Wangzuo,7.66,ONA (26 eps),Apr 2022 -
1204,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,7.66,Movie (1 eps),Jul 1995 - Jul 1995
1205,Tong Ling Fei,7.66,ONA (16 eps),Nov 2018 - Apr 2019
1206,Working!!,7.66,TV (13 eps),Apr 2010 - Jun 2010
1207,Yowamushi Pedal: New Generation,7.66,TV (25 eps),Jan 2017 - Jun 2017
1208,Arashi no Yoru ni,7.66,Movie (1 eps),Dec 2005 - Dec 2005
1209,Bounen no Xamdou,7.66,ONA (26 eps),Jul 2008 - Feb 2009
1210,Bungou Stray Dogs: Hitori Ayumu,7.66,OVA (1 eps),Aug 2017 - Aug 2017
1211,D4DJ: First Mix,7.66,TV (13 eps),Oct 2020 - Jan 2021
1212,Fairy Tail (2014),7.66,TV (102 eps),Apr 2014 - Mar 2016
1213,Hachimitsu to Clover Specials,7.66,Special (2 eps),Dec 2005 - Feb 2006
1214,Heion Sedai no Idaten-tachi,7.66,TV (11 eps),Jul 2021 - Sep 2021
1215,Inazuma Eleven,7.66,TV (127 eps),Oct 2008 - Apr 2011
1216,Isekai Shokudou 2,7.66,TV (12 eps),Oct 2021 - Dec 2021
1217,Aggressive Retsuko (ONA),7.65,ONA (10 eps),Apr 2018 - Apr 2018
1218,Ao Haru Ride,7.65,TV (12 eps),Jul 2014 - Sep 2014
1219,Bokura wa Minna Kawai-sou: Hajimete no,7.65,Special (1 eps),Jan 2015 - Jan 2015
1220,Cardcaptor Sakura: Clear Card-hen,7.65,TV (22 eps),Jan 2018 - Jun 2018
1221,Code Geass: Hangyaku no Lelouch II - Handou,7.65,Movie (1 eps),Feb 2018 - Feb 2018
1222,Daa! Daa! Daa!,7.65,TV (78 eps),Mar 2000 - Feb 2002
1223,Flip Flappers,7.65,TV (13 eps),Oct 2016 - Dec 2016
1224,Hai to Gensou no Grimgar,7.65,TV (12 eps),Jan 2016 - Mar 2016
1225,Inuyashiki,7.65,TV (11 eps),Oct 2017 - Dec 2017
1226,Junjou Romantica 3,7.65,TV (12 eps),Jul 2015 - Sep 2015
1227,K: Missing Kings,7.65,Movie (1 eps),Jul 2014 - Jul 2014
1228,Kindaichi Shounen no Jikenbo Returns 2nd Season,7.65,TV (22 eps),Oct 2015 - Mar 2016
1229,Kokoro Yohou,7.65,Music (1 eps),Jan 2020 - Jan 2020
1230,Kyou kara Maou!,7.65,TV (78 eps),Apr 2004 - Feb 2006
1231,Machikado Mazoku,7.65,TV (12 eps),Jul 2019 - Sep 2019
1232,Mobile Suit Gundam: Char's Counterattack,7.65,Movie (1 eps),Mar 1988 - Mar 1988
1233,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,7.65,Special (1 eps),Dec 2013 - Dec 2013
1234,Overlord Movie 2: Shikkoku no Eiyuu,7.65,Movie (1 eps),Mar 2017 - Mar 2017
1235,Ranma ½ Super,7.65,OVA (3 eps),Sep 1995 - Jan 1996
1236,Seikai no Monshou,7.65,TV (13 eps),Jan 1999 - Mar 1999
1237,Shoujo☆Kageki Revue Starlight,7.65,TV (12 eps),Jul 2018 - Sep 2018
1238,Sidonia no Kishi,7.65,TV (12 eps),Apr 2014 - Jun 2014
1239,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,7.65,TV (6 eps),Nov 2017 - Jan 2018
1240,Mahoujin Guruguru,7.64,TV (45 eps),Oct 1994 - Sep 1995
1241,Maria-sama ga Miteru: Haru,7.64,TV (13 eps),Jul 2004 - Sep 2004
1242,Piano no Mori,7.64,Movie (1 eps),Jul 2007 - Jul 2007
1243,Servant x Service,7.64,TV (13 eps),Jul 2013 - Sep 2013
1244,Shinigami Bocchan to Kuro Maid,7.64,TV (12 eps),Jul 2021 - Sep 2021
1245,Tenchi Muyou! Ryououki 2nd Season,7.64,OVA (6 eps),Sep 1994 - Sep 1995
1246,Trapp Ikka Monogatari,7.64,TV (40 eps),Jan 1991 - Dec 1991
1247,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,7.64,OVA (26 eps),Feb 2017 - Mar 2019
1248,AKB0048: Next Stage,7.64,TV (13 eps),Jan 2013 - Mar 2013
1249,BanG Dream! Garupa☆Pico Fever!,7.64,ONA (26 eps),Oct 2021 - Mar 2022
1250,Break Blade Movie 1: Kakusei no Toki,7.64,Movie (1 eps),May 2010 - May 2010
1251,Detective Conan Movie 10: Promo Special,7.64,Special (1 eps),2006 - 2006
1252,Digimon Adventure tri. 3: Kokuhaku,7.64,Movie (1 eps),Sep 2016 - Sep 2016
1253,Free! Movie 2: Timeless Medley - Yakusoku,7.64,Movie (1 eps),Jul 2017 - Jul 2017
1254,Gakuen Alice,7.64,TV (26 eps),Oct 2004 - May 2005
1255,Genshiken,7.64,TV (12 eps),Oct 2004 - Dec 2004
1256,Genshiken OVA,7.64,OVA (3 eps),Dec 2006 - Apr 2007
1257,Hanma Baki: Son of Ogre,7.64,ONA (12 eps),Sep 2021 - Sep 2021
1258,High School Fleet Movie,7.64,Movie (1 eps),Jan 2020 - Jan 2020
1259,Ichigo Mashimaro,7.64,TV (12 eps),Jul 2005 - Oct 2005
1260,Initial D Battle Stage 2,7.64,OVA (1 eps),May 2007 - May 2007
1261,Jungle wa Itsumo Hare nochi Guu Final,7.64,OVA (7 eps),Dec 2003 - Jun 2004
1262,Kimagure Orange☆Road: Ano Hi ni Kaeritai,7.64,Movie (1 eps),Oct 1988 - Oct 1988
1263,Kyoukai no Kanata: Shinonome,7.64,Special (1 eps),Jul 2014 - Jul 2014
1264,Lupin III,7.64,TV (23 eps),Oct 1971 - Mar 1972
1265,Aggressive Retsuko,7.63,TV (100 eps),Apr 2016 - Mar 2018
1266,Blood+,7.63,TV (50 eps),Oct 2005 - Sep 2006
1267,Bokura no,7.63,TV (24 eps),Apr 2007 - Sep 2007
1268,Cardcaptor Sakura Movie 1,7.63,Movie (1 eps),Aug 1999 - Aug 1999
1269,Chrno Crusade,7.63,TV (24 eps),Nov 2003 - Jun 2004
1270,Date A Bullet: Nightmare or Queen,7.63,Movie (1 eps),Nov 2020 - Nov 2020
1271,Digimon Tamers,7.63,TV (51 eps),Apr 2001 - Mar 2002
1272,Eikoku Koi Monogatari Emma,7.63,TV (12 eps),Apr 2005 - Jun 2005
1273,Evangelion: 3.0 You Can (Not) Redo,7.63,Movie (1 eps),Nov 2012 - Nov 2012
1274,Free! Eternal Summer,7.63,TV (13 eps),Jul 2014 - Sep 2014
1275,Free!: FrFr - Short Movie,7.63,Special (7 eps),Sep 2013 - Jan 2014
1276,Gabriel DropOut Specials,7.63,Special (2 eps),Mar 2017 - May 2017
1277,Hakkenden: Touhou Hakken Ibun 2nd Season,7.63,TV (13 eps),Jul 2013 - Sep 2013
1278,Hana yori Dango,7.63,TV (51 eps),Sep 1996 - Aug 1997
1279,Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories,7.63,Movie (1 eps),Oct 2018 - Oct 2018
1280,Huyao Xiao Hongniang: Yue Hong,7.63,ONA (13 eps),Jun 2016 - Sep 2016
1281,Ima, Soko ni Iru Boku,7.63,TV (13 eps),Oct 1999 - Jan 2000
1282,K: Seven Stories Movie 5 - Memory of Red - Burn,7.63,Movie (1 eps),Nov 2018 - Nov 2018
1283,Koyomimonogatari,7.63,ONA (12 eps),Jan 2016 - Mar 2016
1284,Layton Kyouju to Eien no Utahime,7.63,Movie (1 eps),Dec 2009 - Dec 2009
1285,Mahou Shoujo Lyrical Nanoha StrikerS,7.63,TV (26 eps),Apr 2007 - Sep 2007
1286,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,7.63,OVA (1 eps),Sep 2019 - Sep 2019
1287,Non Non Biyori: Okinawa e Ikukoto ni Natta,7.63,OVA (1 eps),Jul 2014 - Jul 2014
1288,Pokemon Movie 01: Mewtwo no Gyakushuu,7.63,Movie (1 eps),Jul 1998 - Jul 1998
1289,Puparia,7.63,ONA (1 eps),Nov 2020 - Nov 2020
1290,R.O.D: Read or Die,7.63,OVA (3 eps),May 2001 - Feb 2002
1291,Ruru-chan no Jisatsu Haishin,7.63,Music (1 eps),Jan 2020 - Jan 2020
1292,Shingeki no Bahamut: Genesis,7.63,TV (12 eps),Oct 2014 - Dec 2014
1293,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,7.63,Movie (1 eps),Apr 2015 - Apr 2015
1294,Tegamibachi,7.63,TV (25 eps),Oct 2009 - Mar 2010
1295,Top wo Nerae 2! Diebuster,7.63,OVA (6 eps),Oct 2004 - Aug 2006
1296,Tsurune: Kazemai Koukou Kyuudoubu,7.63,TV (13 eps),Oct 2018 - Jan 2019
1297,Utawarerumono,7.63,TV (26 eps),Apr 2006 - Sep 2006
1298,White Album 2,7.63,TV (13 eps),Oct 2013 - Dec 2013
1299,Majo Minarai wo Sagashite,7.62,Movie (1 eps),Nov 2020 - Nov 2020
1300,Mobile Suit Gundam: The Witch from Mercury - Prologue,7.62,Special (1 eps),Jul 2022 - Jul 2022
1301,Nanatsu no Taizai: Imashime no Fukkatsu,7.62,TV (24 eps),Jan 2018 - Jun 2018
1302,Nurarihyon no Mago,7.62,TV (24 eps),Jul 2010 - Dec 2010
1303,Orange,7.62,TV (13 eps),Jul 2016 - Sep 2016
1304,Owari no Seraph: Nagoya Kessen-hen,7.62,TV (12 eps),Oct 2015 - Dec 2015
1305,Persona 3 the Movie 2: Midsummer Knight's Dream,7.62,Movie (1 eps),Jun 2014 - Jun 2014
1306,Prison School,7.62,TV (12 eps),Jul 2015 - Sep 2015
1307,Rokuhou-dou Yotsuiro Biyori,7.62,TV (12 eps),Apr 2018 - Jun 2018
1308,Rozen Maiden: Träumend,7.62,TV (12 eps),Oct 2005 - Jan 2006
1309,Shoujo Kakumei Utena: Adolescence Mokushiroku,7.62,Movie (1 eps),Aug 1999 - Aug 1999
1310,Soredemo Sekai wa Utsukushii,7.62,TV (12 eps),Apr 2014 - Jun 2014
1311,Tenchi Muyou! Ryououki,7.62,OVA (6 eps),Sep 1992 - Mar 1993
1312,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,7.62,OVA (4 eps),May 2009 - Sep 2009
1313,Toaru Hikuushi e no Tsuioku,7.62,Movie (1 eps),Oct 2011 - Oct 2011
1314,Wu Dong Qian Kun 2nd Season,7.62,ONA (12 eps),Jul 2020 - Sep 2020
1315,Akudama Drive,7.62,TV (12 eps),Oct 2020 - Dec 2020
1316,Diamond no Ace: Second Season OVA,7.62,OVA (2 eps),Aug 2016 - Oct 2016
1317,Doraemon (2005),7.62,TV (? eps),Apr 2005 -
1318,Full Metal Panic!,7.62,TV (24 eps),Jan 2002 - Jun 2002
1319,Fune wo Amu,7.62,TV (11 eps),Oct 2016 - Dec 2016
1320,Fushigi Yuugi,7.62,TV (52 eps),Apr 1995 - Mar 1996
1321,Gakkougurashi!,7.62,TV (12 eps),Jul 2015 - Sep 2015
1322,Hakuouki Movie 1: Kyoto Ranbu,7.62,Movie (1 eps),Aug 2013 - Aug 2013
1323,Hellsing: Digest for Freaks,7.62,OVA (1 eps),Jan 2006 - Jan 2006
1324,Jigoku Shoujo,7.62,TV (26 eps),Oct 2005 - Apr 2006
1325,Jigoku Shoujo Mitsuganae,7.62,TV (26 eps),Oct 2008 - Apr 2009
1326,Kishibe Rohan wa Ugokanai,7.62,OVA (4 eps),Sep 2017 - Mar 2020
1327,Konnichiwa Anne: Before Green Gables,7.62,TV (39 eps),Apr 2009 - Dec 2009
1328,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,7.62,Movie (1 eps),Jan 2019 - Jan 2019
1329,Bishoujo Senshi Sailor Moon SuperS,7.61,TV (39 eps),Mar 1995 - Mar 1996
1330,Bleach Movie 4: Jigoku-hen,7.61,Movie (1 eps),Dec 2010 - Dec 2010
1331,Da Wang Rao Ming,7.61,ONA (12 eps),Dec 2021 - Feb 2022
1332,Free! Dive to the Future,7.61,TV (12 eps),Jul 2018 - Sep 2018
1333,Hourou Musuko Specials,7.61,Special (2 eps),Aug 2011 - Sep 2011
1334,Juubee Ninpuuchou,7.61,Movie (1 eps),Jun 1993 - Jun 1993
1335,Karakai Jouzu no Takagi-san Movie,7.61,Movie (1 eps),Jun 2022 - Jun 2022
1336,Kekkai Sensen,7.61,TV (12 eps),Apr 2015 - Oct 2015
1337,Kuroko no Basket: Mou Ikkai Yarimasen ka,7.61,Special (1 eps),Jun 2014 - Jun 2014
1338,Nezha Zhi Mo Tong Jiang Shi,7.61,Movie (1 eps),Jul 2019 - Jul 2019
1339,Q,7.61,Music (1 eps),Feb 2022 - Feb 2022
1340,Shin Tennis no Ouji-sama OVA vs. Genius 10,7.61,OVA (10 eps),Oct 2014 - Jun 2015
1341,Soukyuu no Fafner: Dead Aggressor - Exodus Part 2,7.61,TV (13 eps),Oct 2015 - Dec 2015
1342,The iDOLM@STER,7.61,TV (25 eps),Jul 2011 - Dec 2011
1343,Uchuu Kyoudai: Number Zero,7.61,Movie (1 eps),Aug 2014 - Aug 2014
1344,Majin Tantei Nougami Neuro,7.60,TV (25 eps),Oct 2007 - Mar 2008
1345,Master Keaton,7.60,TV (24 eps),Oct 1998 - Mar 1999
1346,Mobile Suit Gundam Unicorn RE:0096,7.60,TV (22 eps),Apr 2016 - Sep 2016
1347,One Piece: Episode of Luffy - Hand Island no Bouken,7.60,Special (1 eps),Dec 2012 - Dec 2012
1348,Osomatsu-san 2nd Season,7.60,TV (25 eps),Oct 2017 - Mar 2018
1349,Overlord Movie 1: Fushisha no Ou,7.60,Movie (1 eps),Feb 2017 - Feb 2017
1350,Persona 3 the Movie 3: Falling Down,7.60,Movie (1 eps),Apr 2015 - Apr 2015
1351,Ranma ½: Yomigaeru Kioku,7.60,OVA (2 eps),Dec 1994 - Feb 1995
1352,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,7.60,Movie (1 eps),Nov 2019 - Nov 2019
1353,Romeo x Juliet,7.60,TV (24 eps),Apr 2007 - Sep 2007
1354,Sasaki to Miyano: Koi ni Kizuku Mae no Chotto Shita Hanashi.,7.60,OVA (1 eps),Jul 2022 - Jul 2022
1355,Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,7.60,Movie (1 eps),Aug 2020 - Aug 2020
1356,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,7.60,Movie (1 eps),Jan 2014 - Jan 2014
1357,Towa no Quon 6: Towa no Quon,7.60,Movie (1 eps),Nov 2011 - Nov 2011
1358,Ajin Part 2,7.60,TV (13 eps),Oct 2016 - Dec 2016
1359,Ashita no Nadja,7.60,TV (50 eps),Feb 2003 - Jan 2004
1360,Asobi Asobase Specials,7.60,Special (2 eps),Nov 2018 - Dec 2018
1361,Byousoku 5 Centimeter,7.60,Movie (3 eps),Mar 2007 - Mar 2007
1362,Chibi Maruko-chan,7.60,TV (142 eps),Jan 1990 - Sep 1992
1363,Chuuka Ichiban!,7.60,TV (52 eps),Apr 1997 - Sep 1998
1364,Deaimon,7.60,TV (12 eps),Apr 2022 - Jun 2022
1365,Detective Conan Movie 09: Promo Special,7.60,Special (1 eps),2005 - 2005
1366,Diamond no Ace OVA,7.60,OVA (3 eps),Nov 2014 - Mar 2015
1367,Doupo Cangqiong 2nd Season,7.60,ONA (12 eps),Mar 2018 - May 2018
1368,Ga-Rei: Zero,7.60,TV (12 eps),Oct 2008 - Dec 2008
1369,Hakuouki: Sekkaroku,7.60,OVA (6 eps),Aug 2011 - Jun 2012
1370,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,7.60,Movie (1 eps),Oct 2010 - Oct 2010
1371,Kareshi Kanojo no Jijou,7.60,TV (26 eps),Oct 1998 - Mar 1999
1372,Kekkaishi (TV),7.60,TV (52 eps),Oct 2006 - Feb 2008
1373,Kimi to, Nami ni Noretara,7.60,Movie (1 eps),Jun 2019 - Jun 2019
1374,Kino no Tabi: The Beautiful World - The Animated Series,7.60,TV (12 eps),Oct 2017 - Dec 2017
1375,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,7.59,OVA (3 eps),Nov 2010 - Jun 2011
1376,Ani ni Tsukeru Kusuri wa Nai! 4,7.59,TV (12 eps),Oct 2020 - Dec 2020
1377,Ao no Exorcist Movie,7.59,Movie (1 eps),Dec 2012 - Dec 2012
1378,Black Jack (TV),7.59,TV (61 eps),Oct 2004 - Mar 2006
1379,Detective Conan: Black History,7.59,Special (1 eps),Dec 2007 - Dec 2007
1380,Detective Conan: Conan vs. Kid - Shark & Jewel,7.59,Movie (1 eps),Jul 2005 - Jul 2005
1381,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,7.59,Movie (1 eps),May 2021 - May 2021
1382,GetBackers,7.59,TV (49 eps),Oct 2002 - Sep 2003
1383,Gokinjo Monogatari,7.59,TV (50 eps),Sep 1995 - Sep 1996
1384,Higashi no Eden Movie II: Paradise Lost,7.59,Movie (1 eps),Mar 2010 - Mar 2010
1385,Hoshiai no Sora,7.59,TV (12 eps),Oct 2019 - Dec 2019
1386,Kara no Kyoukai Movie 1: Fukan Fuukei,7.59,Movie (1 eps),Dec 2007 - Dec 2007
1387,Momo e no Tegami,7.59,Movie (1 eps),Apr 2012 - Apr 2012
1388,Nisekoi,7.59,TV (20 eps),Jan 2014 - May 2014
1389,Raison d'être,7.59,Music (1 eps),Oct 2019 - Oct 2019
1390,Runway de Waratte,7.59,TV (12 eps),Jan 2020 - Mar 2020
1391,Senki Zesshou Symphogear AXZ,7.59,TV (13 eps),Jul 2017 - Oct 2017
1392,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,7.59,OVA (2 eps),Mar 2015 - Aug 2015
1393,Tian Bao Fuyao Lu 2nd Season,7.59,ONA (13 eps),Apr 2021 - Aug 2021
1394,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,7.59,OVA (1 eps),Sep 2013 - Sep 2013
1395,Yoru wa Honoka,7.59,Music (1 eps),Apr 2021 - Apr 2021
1396,New Game!,7.58,TV (12 eps),Jul 2016 - Sep 2016
1397,Noein: Mou Hitori no Kimi e,7.58,TV (24 eps),Oct 2005 - Mar 2006
1398,Ongaku,7.58,Movie (1 eps),Jan 2020 - Jan 2020
1399,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,7.58,OVA (1 eps),Sep 2020 - Sep 2020
1400,Penguin Highway,7.58,Movie (1 eps),Aug 2018 - Aug 2018
1401,Radiant 2nd Season,7.58,TV (21 eps),Oct 2019 - Feb 2020
1402,Ryuu to Sobakasu no Hime,7.58,Movie (1 eps),Jul 2021 - Jul 2021
1403,Sengoku Basara Movie: The Last Party,7.58,Movie (1 eps),Jun 2011 - Jun 2011
1404,Senjou no Valkyria,7.58,TV (26 eps),Apr 2009 - Sep 2009
1405,Strike Witches Movie,7.58,Movie (1 eps),Mar 2012 - Mar 2012
1406,Sword Art Online: Alicization - War of Underworld,7.58,TV (12 eps),Oct 2019 - Dec 2019
1407,Tales of Vesperia: The First Strike,7.58,Movie (1 eps),Oct 2009 - Oct 2009
1408,Tensura Nikki: Tensei shitara Slime Datta Ken,7.58,TV (12 eps),Apr 2021 - Jun 2021
1409,Tsubasa Chronicle 2nd Season,7.58,TV (26 eps),Apr 2006 - Nov 2006
1410,Tsurezure Children,7.58,TV (12 eps),Jul 2017 - Sep 2017
1411,Uchuu Senkan Yamato,7.58,TV (26 eps),Oct 1974 - Mar 1975
1412,Ushio to Tora (TV),7.58,TV (26 eps),Jul 2015 - Dec 2015
1413,Utawarerumono Specials,7.58,Special (6 eps),Aug 2006 - Feb 2007
1414,World Trigger,7.58,TV (73 eps),Oct 2014 - Apr 2016
1415,Yondemasu yo, Azazel-san.,7.58,OVA (4 eps),Feb 2010 - Jun 2014
1416,Yowamushi Pedal Movie,7.58,Movie (1 eps),Aug 2015 - Aug 2015
1417,Yowamushi Pedal: Glory Line,7.58,TV (25 eps),Jan 2018 - Jun 2018
1418,Yume-iro Pâtissière SP Professional,7.58,TV (13 eps),Oct 2010 - Dec 2010
1419,Yuru Yuri,7.58,TV (12 eps),Jul 2011 - Sep 2011
1420,Zhen Hun Jie,7.58,ONA (24 eps),Apr 2016 - Oct 2016
1421,Aa! Megami-sama!: Tatakau Tsubasa,7.58,Special (2 eps),Dec 2007 - Dec 2007
1422,Ao Haru Ride OVA,7.58,OVA (2 eps),Aug 2014 - Dec 2014
1423,Baka to Test to Shoukanjuu: Matsuri,7.58,OVA (2 eps),Feb 2011 - Mar 2011
1424,BanG Dream! 2nd Season,7.58,TV (13 eps),Jan 2019 - Mar 2019
1425,Boku no Hero Academia the Movie 1: Futari no Hero,7.58,Movie (1 eps),Aug 2018 - Aug 2018
1426,Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,7.58,OVA (1 eps),Feb 2008 - Feb 2008
1427,Digimon Adventure Movie,7.58,Movie (1 eps),Mar 1999 - Mar 1999
1428,Dragon Quest: Dai no Daibouken (TV),7.58,TV (46 eps),Oct 1991 - Sep 1992
1429,Fairy Tail,7.58,TV (175 eps),Oct 2009 - Mar 2013
1430,Fukigen na Mononokean Tsuzuki,7.58,TV (13 eps),Jan 2019 - Mar 2019
1431,Full Metal Panic! Invisible Victory,7.58,TV (12 eps),Apr 2018 - Jul 2018
1432,Hakuouki: Hekketsuroku,7.58,TV (10 eps),Oct 2010 - Dec 2010
1433,Higashi no Eden: Air Communication,7.58,Movie (1 eps),Sep 2009 - Sep 2009
1434,Log Horizon 2nd Season,7.58,TV (25 eps),Oct 2014 - Mar 2015
