Rank,Title,Score,Episodes,Airing
7976,Shin Strange+,6.22,TV (12 eps),Jul 2014 - Sep 2014
7977,Sousei Kishi Gaiarth,6.22,OVA (3 eps),Apr 1992 - Apr 1993
7978,Tenamonya Voyagers,6.22,OVA (4 eps),Jun 1999 - Dec 1999
7979,Tetsuko no Tabi,6.22,TV (13 eps),Jun 2007 - Sep 2007
7980,Thermae Romae x Yoyogi Animation Gakuin Collaboration,6.22,ONA (1 eps),Jul 2012 - Jul 2012
7981,Trigger-chan,6.22,ONA (1 eps),Aug 2016 - Aug 2016
7982,Uchuu no Kishi Tekkaman,6.22,TV (26 eps),Jul 1975 - Dec 1975
7983,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,6.22,TV (26 eps),Nov 1991 - May 1992
7984,Zenryoku Usagi,6.22,TV (52 eps),Jan 2008 - Dec 2008
7985,Medaka no Gakkou,6.21,OVA (5 eps),Apr 2001 - Feb 2005
7986,Meitantei Conan: Kodai Kyouryuu no Nazo ni Semare!,6.21,OVA (1 eps),Jun 2002 - Jun 2002
7987,Metal Fighter Miku,6.21,TV (13 eps),Jul 1994 - Sep 1994
7988,Mobile Suit Gundam Battlefield Record: Avant-Title,6.21,ONA (1 eps),Sep 2009 - Sep 2009
7989,Monotonous Purgatory,6.21,Music (1 eps),Oct 2012 - Oct 2012
7990,Nekogami Yaoyorozu Specials,6.21,Special (7 eps),Sep 2011 - Mar 2012
7991,Nono-chan,6.21,TV (61 eps),Jul 2001 - Sep 2002
7992,One Piece: 5-fun de Wakaru Kore made no Wano Kuni-hen,6.21,ONA (2 eps),Jun 2020 - Jan 2021
7993,Ongaku Shoujo,6.21,Movie (1 eps),Mar 2015 - Mar 2015
7994,Onikiri Musume Saisen,6.21,ONA (1 eps),Aug 2014 - Aug 2014
7995,Overlord: Oukoku no Kan-tachi - Drama CD-tsuki Tokusou-ban,6.21,ONA (1 eps),Jan 2014 - Jan 2014
7996,Psychic Academy,6.21,TV (24 eps),Mar 2002 - Sep 2002
7997,Saikin, Imouto no Yousu ga Chotto Okashiinda ga.,6.21,TV (12 eps),Jan 2014 - Mar 2014
7998,Sekai no Owari ni Shiba Inu to,6.21,ONA (? eps),Jul 2022 -
7999,Senkou no Night Raid: Aruku Hako,6.21,Special (1 eps),Dec 2010 - Dec 2010
8000,Shiyakusho,6.21,ONA (1 eps),Feb 2022 - Feb 2022
8001,Senkou no Night Raid: Aruku Hako,6.21,Special (1 eps),Dec 2010 - Dec 2010
8002,Shiyakusho,6.21,ONA (1 eps),Feb 2022 - Feb 2022
8003,Sinbad: Soratobu Hime to Himitsu no Shima,6.21,Movie (1 eps),Jul 2015 - Jul 2015
8004,Tono to Issho: Ippunkan Gekijou,6.21,TV (12 eps),Jul 2010 - Sep 2010
8005,Topo Gigio,6.21,TV (21 eps),Apr 1988 - Sep 1988
8006,Ushio to Tora: Comical Deformer Gekijou,6.21,OVA (1 eps),Oct 1993 - Oct 1993
8007,Warau Salesman Special Program,6.21,Special (14 eps),Dec 1992 - Dec 1993
8008,Wild 7,6.21,OVA (2 eps),Dec 1994 - Feb 1995
8009,Wild Adapter,6.21,OVA (2 eps),Mar 2014 - Sep 2015
8010,Yoiko,6.21,TV (20 eps),Nov 1998 - Mar 1999
8011,Youkai Watch ♪,6.21,TV (? eps),Apr 2021 -
8012,Ai Tenshi Densetsu Wedding Peach Specials,6.21,Special (2 eps),Nov 1995 - Nov 1995
8013,Asience: Kami wa Onna no Inochi,6.21,Special (1 eps),Mar 2007 - Mar 2007
8014,Bakugan Battle Brawlers: Mechtanium Surge,6.21,ONA (46 eps),Sep 2018 - 2018
8015,Bao Lian Deng,6.21,Movie (1 eps),1999 - 1999
8016,Biohazard: Infinite Darkness,6.21,ONA (4 eps),Jul 2021 - Jul 2021
8017,Boku wa Mada 7-sai Datta,6.21,Music (1 eps),May 2016 - May 2016
8018,Buttobi!! CPU,6.21,OVA (3 eps),Apr 1997 - Sep 1997
8019,Chang An Huan Jie,6.21,ONA (40 eps),Dec 2020 - May 2021
8020,Chitose Get You!!,6.21,TV (26 eps),Jul 2012 - Dec 2012
8021,Chocolate Underground: Bokura no Chocolate Sensou,6.21,Movie (1 eps),Jan 2009 - Jan 2009
8022,Fushigi na Koala Blinky,6.21,TV (26 eps),Jul 1984 - Dec 1984
8023,Gegege no Kitarou: Daikaijuu,6.21,Movie (1 eps),Jul 1996 - Jul 1996
8024,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,6.21,Movie (1 eps),Dec 1986 - Dec 1986
8025,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,6.21,Movie (1 eps),Jul 1986 - Jul 1986
8026,Ginga no Uo Ursa Minor Blue,6.21,OVA (1 eps),May 1993 - May 1993
8027,Ginga Ojousama Densetsu Yuna: Shin'en no Fairy,6.21,OVA (3 eps),Dec 1996 - May 1997
8028,Hanamaru Youchien: Panda Neko Taisou,6.21,Special (8 eps),May 2010 - Aug 2010
8029,Honoo no Labyrinth,6.21,OVA (2 eps),Sep 2000 - Dec 2000
8030,Hoshi no Ko Chobin,6.21,TV (26 eps),Apr 1974 - Sep 1974
8031,Kakumeiki Valvrave Recaps,6.21,ONA (3 eps),Sep 2013 - Sep 2013
8032,Koala Boy Kokki,6.21,TV (26 eps),Apr 1984 - Mar 1985
8033,Koukaku Kidoutai: Ghost Chaser,6.21,Movie (1 eps),Nov 2018 - Nov 2018
8034,Lovely Movie: Itoshi no Muco Season 2,6.21,TV (22 eps),Apr 2014 - Oct 2014
8035,Beatless,6.20,TV (20 eps),Jan 2018 - Jun 2018
8036,Chu-Bra!!,6.20,TV (12 eps),Jan 2010 - Mar 2010
8037,Detective Conan: Anti-Crime Guide,6.20,OVA (1 eps),2006 - 2006
8038,Dokaben,6.20,TV (163 eps),Oct 1976 - Dec 1979
8039,Dokyuu Hentai HxEros OVA,6.20,OVA (2 eps),Nov 2020 - Mar 2021
8040,Dororon Enma-kun,6.20,TV (25 eps),Oct 1973 - Mar 1974
8041,Dragon Collection,6.20,TV (51 eps),Apr 2014 - Mar 2015
8042,Gongitsune,6.20,Movie (1 eps),Mar 1985 - Mar 1985
8043,Green Green Character DVD,6.20,OVA (3 eps),Nov 2003 - Jan 2004
8044,Guomin Laogong Dai Huijia 4th Season,6.20,ONA (12 eps),Oct 2018 - Dec 2018
8045,Heart Cocktail,6.20,TV (77 eps),Oct 1986 - Mar 1988
8046,Heibai Wushuang 3rd Season,6.20,ONA (12 eps),Jul 2021 - Sep 2021
8047,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,6.20,Movie (1 eps),Oct 1988 - Oct 1988
8048,Hidamari Sketch x 365 Recap,6.20,Special (1 eps),Dec 2009 - Dec 2009
8049,Hidan no Aria AA,6.20,TV (12 eps),Oct 2015 - Dec 2015
8050,Jakusansei Million Arthur,6.20,ONA (60 eps),Nov 2015 - Jun 2018
8051,Kakyuusei (TV),6.20,TV (13 eps),Jul 1999 - Sep 1999
8052,Kiku-chan to Ookami,6.20,Special (1 eps),Aug 2008 - Aug 2008
8053,Kirari Kagayaku,6.20,ONA (1 eps),Mar 2017 - Mar 2017
8054,Kitsune Tsuki,6.20,Movie (1 eps),2015 - 2015
8055,Kung Fu Liaoli Niang,6.20,ONA (1 eps),Jul 2011 - Jul 2011
8056,Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza,6.20,ONA (4 eps),Aug 2011 - Sep 2011
8057,Larva 2nd Season,6.19,TV (52 eps),Jan 2013 - Sep 2013
8058,Lupin III 3DCG,6.20,Special (1 eps),Mar 2012 - Mar 2012
8059,Magical Nyan Nyan Taruto,6.20,TV (12 eps),Jul 2001 - Sep 2001
8060,Memories Off 2nd,6.20,OVA (3 eps),Jan 2003 - May 2003
8061,Minori Scramble!,6.20,OVA (1 eps),Feb 2012 - Feb 2012
8062,Moero Arthur: Hakuba no Ouji,6.20,TV (22 eps),Apr 1980 - Sep 1980
8063,Nekota no Koto ga Kininatte Shikatanai. (ONA),6.20,ONA (4 eps),Apr 2015 - Apr 2015
8064,Oh! Super Milk-chan Special,6.20,Special (1 eps),Mar 2002 - Mar 2002
8065,Oishi-sa Hajikeru! One Piece,6.20,Special (1 eps),Sep 2016 - Sep 2016
8066,Onikirimaru,6.20,OVA (4 eps),Sep 1994 - Jul 1995
8067,Pokemon Diamond & Pearl: Clip Show,6.20,Special (1 eps),Sep 2006 - Sep 2006
8068,Rinne no Lagrange Specials,6.20,Special (6 eps),Mar 2012 - Aug 2012
8069,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,6.20,Movie (1 eps),Mar 1982 - Mar 1982
8070,Shen Ming Zhi Zhou,6.20,ONA (12 eps),Dec 2015 - May 2016
8071,Shi Huang Zhi Shen,6.20,ONA (13 eps),Apr 2020 - Jun 2020
8072,Shin Calimero,6.20,TV (52 eps),Oct 1992 - Sep 1993
8073,Suna no Bara: Yuki no Mokushiroku,6.20,OVA (1 eps),Apr 1993 - Apr 1993
8074,Tales of Eternia The Animation,6.20,TV (13 eps),Jan 2001 - Mar 2001
8075,Tales of the Rays Gekijou,6.20,ONA (8 eps),Jul 2018 - Jul 2018
8076,Tantei Team KZ Jiken Note,6.20,TV (16 eps),Oct 2015 - Jan 2016
8077,The iDOLM@STER Cinderella Girls: Spin-off!,6.20,ONA (1 eps),Nov 2019 - Nov 2019
8078,The iDOLM@STER Live For You!,6.20,OVA (1 eps),Feb 2008 - Feb 2008
8079,Trickster: Edogawa Ranpo "Shounen Tanteidan" yori OVA,6.20,OVA (2 eps),Dec 2016 - Dec 2016
8080,Wooser no Sono Higurashi,6.20,TV (12 eps),Oct 2012 - Dec 2012
8081,Macross 25th Anniversary: All That VF Macross Zero Version,6.19,ONA (1 eps),Jul 2008 - Jul 2008
8082,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,6.19,OVA (1 eps),May 2010 - May 2010
8083,Madou King Granzort: Bouken-hen,6.19,OVA (3 eps),Mar 1992 - Jun 1992
8084,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,6.19,TV (26 eps),Jan 1980 - Jul 1980
8085,Manyuu Hikenchou,6.19,TV (12 eps),Jul 2011 - Sep 2011
8086,Me gumi no Daigo: Kajiba no Baka Yarou,6.19,Movie (1 eps),Jul 1999 - Jul 1999
8087,Megalo Box Specials,6.19,Special (3 eps),Jul 2018 - Nov 2018
8088,Megaton-kyuu Musashi,6.19,TV (13 eps),Oct 2021 - Dec 2021
8089,Memories Off 3.5,6.19,OVA (4 eps),May 2004 - Oct 2004
8090,Mobile Suit Gundam-san,6.19,TV (13 eps),Jul 2014 - Sep 2014
8091,Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta,6.19,ONA (1 eps),May 2017 - May 2017
8092,Nameko-ke no Ichizoku,6.19,OVA (13 eps),Dec 2013 - Jul 2014
8093,Neko Ramen,6.19,ONA (13 eps),Dec 2006 - Mar 2007
8094,Ojamanga Yamada-kun,6.19,TV (103 eps),Sep 1980 - Oct 1982
8095,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Voice Drama,6.19,ONA (7 eps),Apr 2020 - Apr 2020
8096,Photokano,6.19,TV (13 eps),Apr 2013 - Jun 2013
8097,Princess Lover! Picture Drama,6.19,Special (6 eps),Oct 2009 - Mar 2010
8098,Push,6.19,Special (1 eps),Aug 1987 - Aug 1987
8099,Rusty Nail,6.19,Music (1 eps),1999 - 1999
8100,Saint Seiya: Legend of Sanctuary,6.19,Movie (1 eps),Jun 2014 - Jun 2014
8101,Sci-fi Harry,6.19,TV (20 eps),Oct 2000 - Mar 2001
8102,Short Peace Opening,6.19,Special (1 eps),Jul 2013 - Jul 2013
8103,Suisei no Gargantia: Puchitto Furikaerintia,6.18,Special (1 eps),Sep 2014 - Sep 2014
8104,Taifuu no Noruda,6.19,Movie (1 eps),Jun 2015 - Jun 2015
8105,Taishou Yakyuu Musume. Specials,6.19,Special (2 eps),Oct 2009 - Jan 2010
8106,Tales of Luminaria: The Fateful Crossroad,6.19,ONA (2 eps),Jan 2022 - Jan 2022
8107,Tenrankai no E,6.19,Movie (1 eps),Nov 1966 - Nov 1966
8108,Time Bokan Series: Time Patroltai Otasukeman,6.19,TV (53 eps),Feb 1980 - Jan 1981
8109,Tottoi,6.19,Movie (1 eps),Jun 1992 - Jun 1992
8110,Tsuki no Sango,6.19,Movie (1 eps),Dec 2010 - Dec 2010
8111,Warau Hyouteki,6.19,OVA (1 eps),Mar 1987 - Mar 1987
8112,Xi Avant,6.19,Movie (1 eps),Mar 2011 - Mar 2011
8113,Yu☆Gi☆Oh! Zexal Special,6.19,Special (1 eps),Sep 2012 - Sep 2012
8114,30-pun de Wakaru! Kore made no Love Live! Sunshine!!,6.19,ONA (2 eps),Nov 2018 - Nov 2018
8115,Accel World: Acchel World.,6.19,Special (8 eps),Jul 2012 - Feb 2013
8116,Ba Ma Laizi Er Ciyuan,6.19,ONA (24 eps),Oct 2021 - Dec 2021
8117,Bing Zhu Qi Hun,6.19,ONA (12 eps),Jan 2022 - Mar 2022
8118,Careless,6.19,Music (1 eps),Aug 2021 - Aug 2021
8119,Choujin Sentai Baratack,6.19,TV (31 eps),Jul 1977 - Mar 1978
8120,Diary,6.19,Music (1 eps),Jul 2015 - Jul 2015
8121,eX-Driver the Movie Specials,6.19,Special (3 eps),Oct 2002 - Oct 2002
8122,Final Fantasy: Unlimited,6.19,TV (25 eps),Oct 2001 - Mar 2002
8123,Flanders no Inu Specials,6.19,Special (2 eps),Dec 2000 - Dec 2000
8124,Follow Me,6.19,Music (1 eps),Oct 2012 - Oct 2012
8125,Fukarai-chou, Tunnel Roji no Otoko,6.19,ONA (1 eps),2008 - 2008
8126,Fuusen Shoujo Temple-chan,6.19,TV (26 eps),Oct 1977 - Mar 1978
8127,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,6.19,TV (35 eps),Aug 1994 - Dec 1995
8128,Gokuu no Daibouken,6.19,TV (39 eps),Jan 1967 - Sep 1967
8129,Gu-Gu Ganmo,6.19,TV (50 eps),Mar 1984 - Mar 1985
8130,Harukanaru Toki no Naka de: Ajisai Yumegatari,6.19,OVA (2 eps),Mar 2002 - Jan 2003
8131,Hashire! Shiroi Ookami,6.19,Movie (1 eps),Apr 1990 - Apr 1990
8132,Hello Kitty no Cinderella,6.19,Movie (1 eps),Jul 1989 - Jul 1989
8133,Junod,6.19,Movie (1 eps),May 2010 - May 2010
8134,Juuou Mujin no Fafnir,6.19,TV (12 eps),Jan 2015 - Mar 2015
8135,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,6.19,ONA (7 eps),Sep 2006 - Feb 2007
8136,Kobayashi ga Kawai sugite Tsurai!!,6.19,OVA (2 eps),Jul 2013 - Mar 2014
8137,Kokoroya,6.19,OVA (1 eps),2014 - 2014
8138,A Piece of Phantasmagoria,6.18,OVA (15 eps),1995 - 1995
8139,Akage no Anne Specials,6.18,Special (2 eps),Feb 2001 - 2001
8140,Anata wo Hitokoto de Arawashite Kudasai: no Shitsumon ga Nigate da.,6.18,ONA (1 eps),Jan 2022 - Jan 2022
8141,Anne no Nikki: Anne Frank Monogatari,6.18,Special (1 eps),Sep 1979 - Sep 1979
8142,Ashita no Joe Pilots,6.18,Special (2 eps),Nov 1969 - Dec 1969
8143,B: The Beginning Succession,6.18,ONA (6 eps),Mar 2021 - Mar 2021
8144,Baa-cha no Kingyo,6.18,ONA (1 eps),Oct 2012 - Oct 2012
8145,Baby☆Love,6.18,OVA (1 eps),Nov 1997 - Nov 1997
8146,Bakuon!! no Kobeya,6.18,Special (4 eps),Aug 2016 - Nov 2016
8147,Burn Up Scramble,6.18,TV (12 eps),Jan 2004 - Mar 2004
8148,Chikai,6.18,ONA (1 eps),Aug 2019 - Aug 2019
8149,Choegang Top Plate,6.18,TV (26 eps),Sep 2013 - Dec 2013
8150,Chou Tokkyuu Hikarian,6.18,TV (156 eps),Apr 1997 - Mar 2000
8151,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,6.18,Movie (1 eps),Jun 1993 - Jun 1993
8152,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,6.18,Movie (1 eps),Jul 1994 - Jul 1994
8153,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,6.18,ONA (10 eps),Jul 2012 - Sep 2012
8154,Eievui to Colorful Friends,6.18,ONA (1 eps),May 2017 - May 2017
8155,Fastening Days 2,6.18,ONA (1 eps),Aug 2016 - Aug 2016
8156,Gakuen Basara,6.18,TV (12 eps),Oct 2018 - Dec 2018
8157,Gegege no Kitarou: Jigoku-hen,6.18,TV (7 eps),Feb 1988 - Mar 1988
8158,Get Ride! AMDriver,6.18,TV (51 eps),Apr 2004 - Mar 2005
8159,Go! Go! Ackman,6.18,OVA (1 eps),Jul 1994 - Jul 1994
8160,Gundam Breaker: Battlogue,6.18,ONA (6 eps),Oct 2021 - Nov 2021
8161,Hope,6.18,Music (1 eps),Oct 2018 - Oct 2018
8162,Infinite Dendrogram,6.18,TV (13 eps),Jan 2020 - Apr 2020
8163,Iron Man: Rise of Technovore,6.18,OVA (1 eps),Apr 2013 - Apr 2013
8164,Jungle Taitei Leo: Hon-o-ji,6.18,Movie (1 eps),Mar 2000 - Mar 2000
8165,Kabuki-bu!: Oogiri "Chiyocolate-gassen",6.18,Special (1 eps),Sep 2017 - Sep 2017
8166,Kakuchou Shoujo-kei Trinary: Ex.MV,6.18,Music (5 eps),Jun 2017 - Nov 2017
8167,Kamisama Minarai: Himitsu no Cocotama,6.18,TV (139 eps),Oct 2015 - Jun 2018
8168,Karakuri Circus (TV): Makuai - Soshite Mata Kaimaku Bell,6.18,Special (1 eps),Jan 2019 - Jan 2019
8169,Kaze no Tairiku,6.18,Movie (1 eps),Jul 1992 - Jul 1992
8170,Kemurikusa (2018),6.18,ONA (7 eps),Aug 2018 - Apr 2019
8171,Kimi wo Matsu,6.18,Music (1 eps),Jul 2015 - Jul 2015
8172,Koi to Producer: EVOL×LOVE,6.18,TV (12 eps),Jul 2020 - Oct 2020
8173,Mini Toji: Yume,6.18,Special (1 eps),May 2019 - May 2019
8174,Mofa Ya Ma,6.18,Movie (1 eps),1998 - 1998
8175,Mutsugo to Ouma no Monogatari,6.18,ONA (6 eps),Oct 2016 - Dec 2016
8176,Natsuki Crisis,6.18,OVA (2 eps),Feb 1994 - Apr 1994
8177,Obake no Q-tarou (1985),6.18,TV (510 eps),Apr 1985 - Mar 1987
8178,Oishinbo: Nichibei Kome Sensou,6.18,Movie (1 eps),Dec 1993 - Dec 1993
8179,Persona 3 the Movie Meets "Walkman",6.18,ONA (1 eps),Feb 2016 - Feb 2016
8180,Pokemon: Pikachu no Summer Bridge Story,6.18,Special (1 eps),Aug 2011 - Aug 2011
8181,Pokemon: Pikachu to Pokemon Ongakutai,6.18,Movie (1 eps),Jul 2015 - Jul 2015
8182,Rifle Is Beautiful,6.18,TV (12 eps),Oct 2019 - Jan 2020
8183,Robot Town Sagami 2028,6.18,ONA (1 eps),Apr 2016 - Apr 2016
8184,Shin Mashin Eiyuuden Wataru Majinzan,6.18,OVA (2 eps),Aug 1989 - Sep 1989
8185,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,6.18,TV (12 eps),Oct 2021 - Dec 2021
8186,Shuuen no Shiori,6.18,Music (1 eps),Aug 2013 - Aug 2013
8187,Submarine Super 99,6.18,TV (13 eps),May 2003 - Jul 2003
8188,Survival,6.18,Music (1 eps),May 1999 - May 1999
8189,Tatehoko Tsubasa,6.18,Music (1 eps),Jul 2021 - Jul 2021
8190,Tiger & Bunny Pilot,6.18,Special (1 eps),May 2011 - May 2011
8191,Tiger & Bunny: Too Many Cooks Spoil the Broth.,6.18,Special (1 eps),Sep 2015 - Sep 2015
8192,To Heart Omake,6.18,Special (6 eps),Apr 1999 - Jun 1999
8193,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),6.18,TV (37 eps),Apr 2017 - Dec 2017
8194,Uchuu no Senshi,6.18,OVA (6 eps),Oct 1988 - Dec 1988
8195,Wizard Barristers: Benmashi Cecil,6.18,TV (12 eps),Jan 2014 - Mar 2014
8196,Xin Jue,6.18,ONA (13 eps),Oct 2020 - Dec 2020
8197,Xun Jian,6.18,ONA (12 eps),Apr 2022 - Jul 2022
8198,Magical Canan,6.17,TV (13 eps),Jan 2005 - Mar 2005
8199,Magnerobo Ga-Keen,6.17,TV (39 eps),Sep 1976 - Jun 1977
8200,Mahoutsukai Chappy,6.17,TV (39 eps),Apr 1972 - Dec 1972
8201,Majutsushi Orphen Hagure Tabi: Kimluck-hen,6.17,TV (11 eps),Jan 2021 - Mar 2021
8202,Makasete Iruka!,6.17,OVA (1 eps),Jun 2004 - Jun 2004
8203,Maken-Ki! Specials,6.17,Special (6 eps),Dec 2011 - May 2012
8204,Mobile Suit Gundam UC Perfectibility,6.17,Movie (1 eps),Sep 2018 - Sep 2018
8205,Monster Strike the Movie: Sora no Kanata,6.17,Movie (1 eps),Oct 2018 - Oct 2018
8206,More feat. Anderson .Paak,6.17,Music (1 eps),May 2019 - May 2019
8207,Mori no Tonto-tachi,6.17,TV (23 eps),Oct 1984 - Mar 1985
8208,Muramasa,6.17,Movie (1 eps),Aug 1987 - Aug 1987
8209,Nangoku Shounen Papuwa-kun,6.17,TV (42 eps),Oct 1992 - Oct 1993
8210,Robotan (1986),6.17,TV (33 eps),Jan 1986 - Sep 1986
8211,Santa Company: Christmas no Himitsu,6.17,Movie (1 eps),Nov 2019 - Nov 2019
8212,Shin Dousei Jidai: Hawaiian Breeze,6.17,OVA (1 eps),Jul 1992 - Jul 1992
8213,Shin Koihime†Musou OVA Omake,6.17,Special (1 eps),Jul 2010 - Jul 2010
8214,Sinbad: Mahou no Lamp to Ugoku Shima,6.17,Movie (1 eps),Jan 2016 - Jan 2016
8215,Sister,6.17,Music (1 eps),Dec 2016 - Dec 2016
8216,Sore Ike! Anpanman: Ruby no Negai,6.17,Movie (1 eps),Jul 2003 - Jul 2003
8217,Soukou Kihei Votoms Vol.II: Highlights from the "A.T.Votoms",6.17,OVA (1 eps),Jul 1985 - Jul 1985
8218,Super Bikkuriman,6.17,TV (44 eps),May 1992 - Apr 1993
8219,Tamayura: More Aggressive Picture Drama,6.17,Special (1 eps),Oct 2013 - Oct 2013
8220,Tenkuu no Escaflowne Recaps,6.17,Special (4 eps),Feb 2012 - Feb 2012
8221,Tiger Mask (Movie),6.17,Movie (1 eps),Mar 1970 - Mar 1970
8222,Tokyo Disney Resort: Yume ga Kanau Basho,6.17,Special (1 eps),Mar 2012 - Mar 2012
8223,Tomie,6.17,Special (2 eps),Apr 2018 - May 2018
8224,Tong Zhi Zhe,6.17,ONA (10 eps),Dec 2015 - Mar 2016
8225,Umezu Kazuo no Noroi,6.17,OVA (1 eps),Mar 1990 - Mar 1990
8226,Umi Monogatari: Marin no Kore Naani?,6.17,Special (4 eps),Nov 2009 - Feb 2010
8227,Umi ni Ochita Tsuki no Hanashi,6.17,Movie (1 eps),2013 - 2013
8228,Usuzumizakura: Garo,6.17,Movie (1 eps),Oct 2018 - Oct 2018
8229,Wind: A Breath of Heart OVA,6.17,OVA (3 eps),Jun 2004 - Dec 2004
8230,Wind: A Breath of Heart Specials,6.17,Special (4 eps),Dec 2004 - Dec 2004
8231,Amefuri Kozou,6.17,OVA (1 eps),Dec 1983 - Dec 1983
8232,Apache Yakyuugun,6.17,TV (26 eps),Oct 1971 - Mar 1972
8233,Chang Jian Feng Yun,6.17,ONA (10 eps),Jan 2021 - Mar 2021
8234,Cinderella Girls Gekijou 3rd Season Specials,6.17,Special (3 eps),Aug 2018 - Oct 2018
8235,Gakkyuu Ou Yamazaki,6.17,TV (53 eps),Dec 1997 - Apr 1998
8236,Gall Force: Chikyuu Shou,6.17,OVA (3 eps),Dec 1989 - Dec 1990
8237,Ganbare Goemon,6.17,TV (23 eps),Oct 1997 - Mar 1998
8238,Ganbare! Kickers: Bokutachi no Densetsu,6.17,OVA (1 eps),Aug 1987 - Aug 1987
8239,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,6.17,Movie (1 eps),Sep 2014 - Sep 2014
8240,Getter Robo Go,6.17,TV (50 eps),Feb 1991 - Jan 1992
8241,Goal Line,6.17,Music (1 eps),Aug 2019 - Aug 2019
8242,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,6.17,Special (1 eps),Mar 2011 - Mar 2011
8243,Hitsuji no Uta,6.17,OVA (4 eps),May 2003 - Feb 2004
8244,Hotohashiru,6.17,Music (1 eps),Aug 2018 - Aug 2018
8245,Huckleberry no Bouken,6.17,TV (26 eps),Jan 1976 - Jun 1976
8246,Ibarahime Mata wa Nemurihime,6.17,Movie (1 eps),1990 - 1990
8247,Inakappe Taishou,6.17,TV (104 eps),Oct 1970 - Sep 1972
8248,Jungle Taitei Movie,6.17,Movie (1 eps),Jul 1966 - Jul 1966
8249,Kanchigaisei Han Kiboushou feat. Hatsune Miku,6.17,Music (1 eps),Sep 2020 - Sep 2020
8250,Kita e.: Diamond Dust Drops Special,6.17,Special (1 eps),Aug 2004 - Aug 2004
8251,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,6.17,TV (13 eps),Apr 2007 - Jun 2007
8252,3-pun de Wakaru! Kore made no Love Live! Sunshine!!,6.16,ONA (1 eps),Nov 2018 - Nov 2018
8253,30-sai no Hoken Taiiku Specials,6.16,Special (3 eps),Jul 2011 - Sep 2011
8254,Agigongryong Doolie,6.16,TV (6 eps),Oct 1987 - Oct 1987
8255,Akahori Gedou Hour Rabuge,6.16,TV (13 eps),Jul 2005 - Sep 2005
8256,Boruto: Jump Festa 2016 Special,6.16,Special (1 eps),Nov 2016 - Nov 2016
8257,Bronze: Kouji Nanjo Cathexis,6.16,OVA (1 eps),Jul 1994 - Jul 1994
8258,Dengeki Bunko 2007 Movie Festival Special,6.16,Special (1 eps),Apr 2007 - Apr 2007
8259,Detective Conan: A Written Challenge from the Pyramids!,6.16,OVA (1 eps),Jun 2001 - Jun 2001
8260,dMatsu-san,6.16,ONA (12 eps),Jan 2018 - Mar 2018
8261,Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,6.16,Movie (1 eps),Jul 1993 - Jul 1993
8262,Duel Masters Charge,6.16,TV (52 eps),Apr 2004 - Mar 2006
8263,Esoragoto Spiral,6.16,Music (1 eps),Aug 2016 - Aug 2016
8264,Fantasista Doll,6.16,TV (12 eps),Jul 2013 - Sep 2013
8265,Fushigi na Melmo,6.16,TV (26 eps),Oct 1971 - Mar 1972
8266,Garo: Guren no Tsuki Special,6.16,Special (1 eps),Jul 2016 - Jul 2016
8267,Gegege no Kitarou: Obake Nighter,6.16,Movie (1 eps),Mar 1997 - Mar 1997
8268,Genesis Climber Mospeada: Love, Live, Alive,6.16,OVA (1 eps),Sep 1985 - Sep 1985
8269,Girly Air Force,6.16,TV (12 eps),Jan 2019 - Mar 2019
8270,Glass no Kantai: La Legende du Vent de l'Univers Specials,6.16,Special (2 eps),Jan 2007 - Mar 2007
8271,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,6.16,TV (12 eps),Jan 2012 - Mar 2012
8272,Greek Roman Sinhwa: Olympus Guardian,6.16,TV (39 eps),Dec 2002 - Jul 2003
8273,Green Green,6.16,TV (12 eps),Jul 2003 - Sep 2003
8274,Himitsukessha Taka no Tsume,6.16,TV (11 eps),Apr 2006 - Jun 2006
8275,Isekai wa Smartphone to Tomo ni.,6.16,TV (12 eps),Jul 2017 - Sep 2017
